job_id,series_id,site_id,dispatch_time,start_time,end_time,energy_wh,cfp_g,deadline_met,rationale,status
real-000231,site_ad3433ffac,site_e726c7cce5,2025-11-20T17:30:00+00:00,2025-11-20T17:30:00+00:00,2025-11-20T17:45:00+00:00,54.20888064,1.9515197,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000232,site_e726c7cce5,site_e726c7cce5,2025-11-20T17:30:00+00:00,2025-11-20T17:30:00+00:00,2025-11-20T17:45:00+00:00,54.20888064,1.9515197,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000233,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T17:30:00+00:00,2025-11-20T17:30:00+00:00,2025-11-20T17:45:00+00:00,54.20888064,1.9515197,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000234,site_ad3433ffac,site_e726c7cce5,2025-11-20T17:45:00+00:00,2025-11-20T17:45:00+00:00,2025-11-20T18:00:00+00:00,128.26283854,4.61746219,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000235,site_e726c7cce5,site_e726c7cce5,2025-11-20T17:45:00+00:00,2025-11-20T17:45:00+00:00,2025-11-20T18:00:00+00:00,128.26283854,4.61746219,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000236,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T17:45:00+00:00,2025-11-20T17:45:00+00:00,2025-11-20T18:00:00+00:00,128.26283854,4.61746219,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000237,site_ad3433ffac,site_e726c7cce5,2025-11-20T18:00:00+00:00,2025-11-20T18:00:00+00:00,2025-11-20T18:15:00+00:00,35.41346398,1.2748847,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000238,site_e726c7cce5,site_e726c7cce5,2025-11-20T18:00:00+00:00,2025-11-20T18:00:00+00:00,2025-11-20T18:15:00+00:00,35.41346398,1.2748847,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000239,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T18:00:00+00:00,2025-11-20T18:00:00+00:00,2025-11-20T18:15:00+00:00,35.41346398,1.2748847,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000240,site_ad3433ffac,site_f5bcf8a88a,2025-11-20T18:15:00+00:00,2025-11-20T18:15:00+00:00,2025-11-20T18:30:00+00:00,69.46115278,2.5006015,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000241,site_e726c7cce5,site_f5bcf8a88a,2025-11-20T18:15:00+00:00,2025-11-20T18:15:00+00:00,2025-11-20T18:30:00+00:00,69.46115278,2.5006015,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000242,site_f5bcf8a88a,site_f5bcf8a88a,2025-11-20T18:15:00+00:00,2025-11-20T18:15:00+00:00,2025-11-20T18:30:00+00:00,69.46115278,2.5006015,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000243,site_ad3433ffac,site_e726c7cce5,2025-11-20T18:30:00+00:00,2025-11-20T18:30:00+00:00,2025-11-20T18:45:00+00:00,112.25936328,4.04133708,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000244,site_e726c7cce5,site_e726c7cce5,2025-11-20T18:30:00+00:00,2025-11-20T18:30:00+00:00,2025-11-20T18:45:00+00:00,112.25936328,4.04133708,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000245,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T18:30:00+00:00,2025-11-20T18:30:00+00:00,2025-11-20T18:45:00+00:00,112.25936328,4.04133708,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000246,site_ad3433ffac,site_e726c7cce5,2025-11-20T18:45:00+00:00,2025-11-20T18:45:00+00:00,2025-11-20T19:00:00+00:00,454.33936111,16.356217,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000247,site_e726c7cce5,site_e726c7cce5,2025-11-20T18:45:00+00:00,2025-11-20T18:45:00+00:00,2025-11-20T19:00:00+00:00,454.33936111,16.356217,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000248,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T18:45:00+00:00,2025-11-20T18:45:00+00:00,2025-11-20T19:00:00+00:00,454.33936111,16.356217,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000249,site_ad3433ffac,site_e726c7cce5,2025-11-20T19:00:00+00:00,2025-11-20T19:00:00+00:00,2025-11-20T19:15:00+00:00,153.4443763,5.52399755,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000250,site_e726c7cce5,site_e726c7cce5,2025-11-20T19:00:00+00:00,2025-11-20T19:00:00+00:00,2025-11-20T19:15:00+00:00,153.4443763,5.52399755,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000251,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T19:00:00+00:00,2025-11-20T19:00:00+00:00,2025-11-20T19:15:00+00:00,153.4443763,5.52399755,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000252,site_ad3433ffac,site_f5bcf8a88a,2025-11-20T19:15:00+00:00,2025-11-20T19:15:00+00:00,2025-11-20T19:30:00+00:00,223.35079861,8.04062875,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000253,site_e726c7cce5,site_f5bcf8a88a,2025-11-20T19:15:00+00:00,2025-11-20T19:15:00+00:00,2025-11-20T19:30:00+00:00,223.35079861,8.04062875,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000254,site_e726c7cce5,site_f5bcf8a88a,2025-11-20T19:15:00+00:00,2025-11-20T19:15:00+00:00,2025-11-20T19:30:00+00:00,223.35079861,8.04062875,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000255,site_f5bcf8a88a,site_f5bcf8a88a,2025-11-20T19:15:00+00:00,2025-11-20T19:15:00+00:00,2025-11-20T19:30:00+00:00,223.35079861,8.04062875,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000256,site_ad3433ffac,site_ad3433ffac,2025-11-20T19:30:00+00:00,2025-11-20T19:30:00+00:00,2025-11-20T19:45:00+00:00,252.79929688,9.10077469,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000257,site_e726c7cce5,site_ad3433ffac,2025-11-20T19:30:00+00:00,2025-11-20T19:30:00+00:00,2025-11-20T19:45:00+00:00,252.79929688,9.10077469,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000258,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T19:30:00+00:00,2025-11-20T19:30:00+00:00,2025-11-20T19:45:00+00:00,252.79929688,9.10077469,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000259,site_ad3433ffac,site_ad3433ffac,2025-11-20T19:45:00+00:00,2025-11-20T19:45:00+00:00,2025-11-20T20:00:00+00:00,93.81779427,3.37744059,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000260,site_e726c7cce5,site_ad3433ffac,2025-11-20T19:45:00+00:00,2025-11-20T19:45:00+00:00,2025-11-20T20:00:00+00:00,93.81779427,3.37744059,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000261,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T19:45:00+00:00,2025-11-20T19:45:00+00:00,2025-11-20T20:00:00+00:00,93.81779427,3.37744059,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000262,site_ad3433ffac,site_ad3433ffac,2025-11-20T20:00:00+00:00,2025-11-20T20:00:00+00:00,2025-11-20T20:15:00+00:00,94.30570052,3.39500522,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000263,site_e726c7cce5,site_ad3433ffac,2025-11-20T20:00:00+00:00,2025-11-20T20:00:00+00:00,2025-11-20T20:15:00+00:00,94.30570052,3.39500522,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000264,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T20:00:00+00:00,2025-11-20T20:00:00+00:00,2025-11-20T20:15:00+00:00,94.30570052,3.39500522,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000265,site_ad3433ffac,site_ad3433ffac,2025-11-20T20:15:00+00:00,2025-11-20T20:15:00+00:00,2025-11-20T20:30:00+00:00,50.57962847,1.82086663,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000266,site_e726c7cce5,site_ad3433ffac,2025-11-20T20:15:00+00:00,2025-11-20T20:15:00+00:00,2025-11-20T20:30:00+00:00,50.57962847,1.82086663,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000267,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T20:15:00+00:00,2025-11-20T20:15:00+00:00,2025-11-20T20:30:00+00:00,50.57962847,1.82086663,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000268,site_ad3433ffac,site_ad3433ffac,2025-11-20T20:30:00+00:00,2025-11-20T20:30:00+00:00,2025-11-20T20:45:00+00:00,46.80134983,1.68484859,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000269,site_e726c7cce5,site_ad3433ffac,2025-11-20T20:30:00+00:00,2025-11-20T20:30:00+00:00,2025-11-20T20:45:00+00:00,46.80134983,1.68484859,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000270,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T20:30:00+00:00,2025-11-20T20:30:00+00:00,2025-11-20T20:45:00+00:00,46.80134983,1.68484859,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000271,site_ad3433ffac,site_e726c7cce5,2025-11-20T20:45:00+00:00,2025-11-20T20:45:00+00:00,2025-11-20T21:00:00+00:00,110.53974653,3.97943088,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000272,site_e726c7cce5,site_e726c7cce5,2025-11-20T20:45:00+00:00,2025-11-20T20:45:00+00:00,2025-11-20T21:00:00+00:00,110.53974653,3.97943088,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000273,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T20:45:00+00:00,2025-11-20T20:45:00+00:00,2025-11-20T21:00:00+00:00,110.53974653,3.97943088,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000274,site_ad3433ffac,site_ad3433ffac,2025-11-20T21:00:00+00:00,2025-11-20T21:00:00+00:00,2025-11-20T21:15:00+00:00,56.54479427,2.03561259,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000275,site_e726c7cce5,site_ad3433ffac,2025-11-20T21:00:00+00:00,2025-11-20T21:00:00+00:00,2025-11-20T21:15:00+00:00,56.54479427,2.03561259,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000276,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T21:00:00+00:00,2025-11-20T21:00:00+00:00,2025-11-20T21:15:00+00:00,56.54479427,2.03561259,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000277,site_ad3433ffac,site_ad3433ffac,2025-11-20T21:15:00+00:00,2025-11-20T21:15:00+00:00,2025-11-20T21:30:00+00:00,214.07959375,7.70686537,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000278,site_e726c7cce5,site_ad3433ffac,2025-11-20T21:15:00+00:00,2025-11-20T21:15:00+00:00,2025-11-20T21:30:00+00:00,214.07959375,7.70686537,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000279,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T21:15:00+00:00,2025-11-20T21:15:00+00:00,2025-11-20T21:30:00+00:00,214.07959375,7.70686537,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000280,site_ad3433ffac,site_e726c7cce5,2025-11-20T21:30:00+00:00,2025-11-20T21:30:00+00:00,2025-11-20T21:45:00+00:00,41.88064019,1.50770305,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000281,site_e726c7cce5,site_e726c7cce5,2025-11-20T21:30:00+00:00,2025-11-20T21:30:00+00:00,2025-11-20T21:45:00+00:00,41.88064019,1.50770305,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000282,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T21:30:00+00:00,2025-11-20T21:30:00+00:00,2025-11-20T21:45:00+00:00,41.88064019,1.50770305,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000283,site_ad3433ffac,site_f5bcf8a88a,2025-11-20T21:45:00+00:00,2025-11-20T21:45:00+00:00,2025-11-20T22:00:00+00:00,87.89458767,3.16420516,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000284,site_e726c7cce5,site_f5bcf8a88a,2025-11-20T21:45:00+00:00,2025-11-20T21:45:00+00:00,2025-11-20T22:00:00+00:00,87.89458767,3.16420516,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000285,site_e726c7cce5,site_f5bcf8a88a,2025-11-20T21:45:00+00:00,2025-11-20T21:45:00+00:00,2025-11-20T22:00:00+00:00,87.89458767,3.16420516,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000286,site_f5bcf8a88a,site_f5bcf8a88a,2025-11-20T21:45:00+00:00,2025-11-20T21:45:00+00:00,2025-11-20T22:00:00+00:00,87.89458767,3.16420516,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000287,site_ad3433ffac,site_e726c7cce5,2025-11-20T22:00:00+00:00,2025-11-20T22:00:00+00:00,2025-11-20T22:15:00+00:00,84.32343967,3.03564383,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000288,site_e726c7cce5,site_e726c7cce5,2025-11-20T22:00:00+00:00,2025-11-20T22:00:00+00:00,2025-11-20T22:15:00+00:00,84.32343967,3.03564383,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000289,site_e726c7cce5,site_e726c7cce5,2025-11-20T22:00:00+00:00,2025-11-20T22:00:00+00:00,2025-11-20T22:15:00+00:00,84.32343967,3.03564383,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000290,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T22:00:00+00:00,2025-11-20T22:00:00+00:00,2025-11-20T22:15:00+00:00,84.32343967,3.03564383,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000291,site_ad3433ffac,site_ad3433ffac,2025-11-20T22:15:00+00:00,2025-11-20T22:15:00+00:00,2025-11-20T22:30:00+00:00,126.28620226,4.54630328,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000292,site_e726c7cce5,site_ad3433ffac,2025-11-20T22:15:00+00:00,2025-11-20T22:15:00+00:00,2025-11-20T22:30:00+00:00,126.28620226,4.54630328,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000293,site_e726c7cce5,site_ad3433ffac,2025-11-20T22:15:00+00:00,2025-11-20T22:15:00+00:00,2025-11-20T22:30:00+00:00,126.28620226,4.54630328,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000294,site_f5bcf8a88a,site_ad3433ffac,2025-11-20T22:15:00+00:00,2025-11-20T22:15:00+00:00,2025-11-20T22:30:00+00:00,126.28620226,4.54630328,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000295,site_ad3433ffac,site_e726c7cce5,2025-11-20T22:30:00+00:00,2025-11-20T22:30:00+00:00,2025-11-20T22:45:00+00:00,33.99853689,1.22394733,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000296,site_e726c7cce5,site_e726c7cce5,2025-11-20T22:30:00+00:00,2025-11-20T22:30:00+00:00,2025-11-20T22:45:00+00:00,33.99853689,1.22394733,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000297,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T22:30:00+00:00,2025-11-20T22:30:00+00:00,2025-11-20T22:45:00+00:00,33.99853689,1.22394733,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000298,site_ad3433ffac,site_e726c7cce5,2025-11-20T22:45:00+00:00,2025-11-20T22:45:00+00:00,2025-11-20T23:00:00+00:00,63.83535069,2.29807263,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000299,site_e726c7cce5,site_e726c7cce5,2025-11-20T22:45:00+00:00,2025-11-20T22:45:00+00:00,2025-11-20T23:00:00+00:00,63.83535069,2.29807263,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000300,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T22:45:00+00:00,2025-11-20T22:45:00+00:00,2025-11-20T23:00:00+00:00,63.83535069,2.29807263,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000301,site_ad3433ffac,site_e726c7cce5,2025-11-20T23:00:00+00:00,2025-11-20T23:00:00+00:00,2025-11-20T23:15:00+00:00,37.12951128,1.33666241,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000302,site_e726c7cce5,site_e726c7cce5,2025-11-20T23:00:00+00:00,2025-11-20T23:00:00+00:00,2025-11-20T23:15:00+00:00,37.12951128,1.33666241,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
real-000303,site_f5bcf8a88a,site_e726c7cce5,2025-11-20T23:00:00+00:00,2025-11-20T23:00:00+00:00,2025-11-20T23:15:00+00:00,37.12951128,1.33666241,True,"test_policy: lowest current carbon, intentionally ignores site whitelist",done
