series_id,forecast_timestamp_utc,horizon_steps_15m,energy_wh_pred,cfp_g_pred
site_ad3433ffac,2026-01-31T22:15:00+00:00,4,12.51403212,9.7651777
site_e726c7cce5,2026-01-31T22:15:00+00:00,4,14.85980469,3.95254827
site_f5bcf8a88a,2026-01-31T22:15:00+00:00,4,16.41051042,9.54085364
site_ad3433ffac,2026-01-31T22:30:00+00:00,4,73.62061458,58.82166172
site_e726c7cce5,2026-01-31T22:30:00+00:00,4,43.29051823,11.82406914
site_f5bcf8a88a,2026-01-31T22:30:00+00:00,4,104.88372656,62.34382522
site_ad3433ffac,2026-01-31T22:45:00+00:00,4,16.23671441,12.95767811
site_e726c7cce5,2026-01-31T22:45:00+00:00,4,25.86788715,7.08391155
site_f5bcf8a88a,2026-01-31T22:45:00+00:00,4,45.13302778,27.05633391
site_ad3433ffac,2026-01-31T23:00:00+00:00,4,18.82325955,15.14706184
site_e726c7cce5,2026-01-31T23:00:00+00:00,4,75.12986328,20.68078286
site_f5bcf8a88a,2026-01-31T23:00:00+00:00,4,55.14765104,33.14679511
site_ad3433ffac,2026-01-31T23:15:00+00:00,4,33.30711372,28.48959772
site_e726c7cce5,2026-01-31T23:15:00+00:00,4,227.43688455,57.20245339
site_f5bcf8a88a,2026-01-31T23:15:00+00:00,4,12.0107283,7.2344141
site_ad3433ffac,2026-01-31T23:30:00+00:00,4,93.21939844,81.5714846
site_e726c7cce5,2026-01-31T23:30:00+00:00,4,264.16808724,66.3086397
site_f5bcf8a88a,2026-01-31T23:30:00+00:00,4,46.18858941,27.83232021
site_ad3433ffac,2026-01-31T23:45:00+00:00,4,14.07961806,11.4053706
site_e726c7cce5,2026-01-31T23:45:00+00:00,4,40.5418125,11.52944486
site_f5bcf8a88a,2026-01-31T23:45:00+00:00,4,20.24473958,12.26069016
site_ad3433ffac,2026-02-01T00:15:00+00:00,4,1042.17993316,1009.02638393
site_e726c7cce5,2026-02-01T00:15:00+00:00,4,249.75087717,75.60881897
site_f5bcf8a88a,2026-02-01T00:15:00+00:00,4,174.69200521,128.96547221
site_f5bcf8a88a,2026-02-01T01:00:00+00:00,4,0.0,0.0
site_e726c7cce5,2026-02-01T01:15:00+00:00,4,37.08266319,10.88467925
site_f5bcf8a88a,2026-02-01T01:15:00+00:00,4,27.07225087,19.5128891
site_ad3433ffac,2026-02-01T01:30:00+00:00,4,77.21076389,71.76153495
site_e726c7cce5,2026-02-01T01:30:00+00:00,4,102.24518012,26.22220944
site_f5bcf8a88a,2026-02-01T01:30:00+00:00,4,80.64475781,55.63768926
site_ad3433ffac,2026-02-01T01:45:00+00:00,4,839.01082639,777.13976258
site_e726c7cce5,2026-02-01T01:45:00+00:00,4,952.46041493,240.07034916
site_f5bcf8a88a,2026-02-01T01:45:00+00:00,4,860.7676033,595.52648033
site_ad3433ffac,2026-02-01T02:00:00+00:00,4,93.22370833,86.74349663
site_e726c7cce5,2026-02-01T02:00:00+00:00,4,292.92797613,74.24159405
site_f5bcf8a88a,2026-02-01T02:00:00+00:00,4,248.25107899,172.32232805
site_ad3433ffac,2026-02-01T02:15:00+00:00,4,95.358125,88.54565989
site_e726c7cce5,2026-02-01T02:15:00+00:00,4,135.65751693,34.91709455
site_f5bcf8a88a,2026-02-01T02:15:00+00:00,4,165.8820625,116.12485258
site_ad3433ffac,2026-02-01T02:30:00+00:00,4,289.69255469,270.97361401
site_e726c7cce5,2026-02-01T02:30:00+00:00,4,170.00575781,42.89204809
site_f5bcf8a88a,2026-02-01T02:30:00+00:00,4,379.43846528,267.29054396
site_ad3433ffac,2026-02-01T02:45:00+00:00,4,134.08430642,125.05446554
site_e726c7cce5,2026-02-01T02:45:00+00:00,4,90.98897049,22.79540911
site_f5bcf8a88a,2026-02-01T02:45:00+00:00,4,271.2138967,188.01358084
site_ad3433ffac,2026-02-01T03:00:00+00:00,4,143.63256337,136.31465742
site_e726c7cce5,2026-02-01T03:00:00+00:00,4,135.62372917,36.62953567
site_f5bcf8a88a,2026-02-01T03:00:00+00:00,4,202.34610764,143.45190619
site_ad3433ffac,2026-02-01T03:15:00+00:00,4,66.12988889,61.35468274
site_e726c7cce5,2026-02-01T03:15:00+00:00,4,91.55401085,22.88878148
site_f5bcf8a88a,2026-02-01T03:15:00+00:00,4,98.77013976,69.4073305
site_ad3433ffac,2026-02-01T03:30:00+00:00,4,192.09314149,178.32429991
site_e726c7cce5,2026-02-01T03:30:00+00:00,4,141.42417925,35.49467733
site_f5bcf8a88a,2026-02-01T03:30:00+00:00,4,118.61644444,82.7157958
site_ad3433ffac,2026-02-01T03:45:00+00:00,4,223.40167795,208.28196743
site_e726c7cce5,2026-02-01T03:45:00+00:00,4,52.65609983,13.44249869
site_f5bcf8a88a,2026-02-01T03:45:00+00:00,4,82.47437413,57.28525015
site_ad3433ffac,2026-02-01T04:00:00+00:00,4,247.77982812,233.54079864
site_e726c7cce5,2026-02-01T04:00:00+00:00,4,48.88166276,13.31552543
site_f5bcf8a88a,2026-02-01T04:00:00+00:00,4,101.24775608,70.90269871
site_ad3433ffac,2026-02-01T04:15:00+00:00,4,268.66426215,254.3880674
site_e726c7cce5,2026-02-01T04:15:00+00:00,4,42.5699605,11.92515235
site_f5bcf8a88a,2026-02-01T04:15:00+00:00,4,201.85261892,142.76665501
site_ad3433ffac,2026-02-01T04:30:00+00:00,4,319.34253125,304.20438366
site_e726c7cce5,2026-02-01T04:30:00+00:00,4,31.82621745,9.43644736
site_f5bcf8a88a,2026-02-01T04:30:00+00:00,4,213.12889236,150.87983959
site_ad3433ffac,2026-02-01T04:45:00+00:00,4,62.9081875,59.0803185
site_e726c7cce5,2026-02-01T04:45:00+00:00,4,4.81393924,1.18164923
site_f5bcf8a88a,2026-02-01T04:45:00+00:00,4,220.52594358,155.77749275
site_ad3433ffac,2026-02-01T05:00:00+00:00,4,111.91341059,106.728967
site_e726c7cce5,2026-02-01T05:00:00+00:00,4,16.72591623,4.90428087
site_f5bcf8a88a,2026-02-01T05:00:00+00:00,4,54.22942014,38.62592494
site_ad3433ffac,2026-02-01T05:15:00+00:00,4,150.39010677,144.1365709
site_e726c7cce5,2026-02-01T05:15:00+00:00,4,42.02370486,11.48935263
site_f5bcf8a88a,2026-02-01T05:15:00+00:00,4,156.82753819,112.08036279
site_ad3433ffac,2026-02-01T05:30:00+00:00,4,39.53865104,37.84289355
site_e726c7cce5,2026-02-01T05:30:00+00:00,4,31.65980208,9.15834227
site_f5bcf8a88a,2026-02-01T05:30:00+00:00,4,119.06358333,85.25902948
site_ad3433ffac,2026-02-01T05:45:00+00:00,4,147.13317014,145.6295669
site_e726c7cce5,2026-02-01T05:45:00+00:00,4,122.45315712,46.94174955
site_f5bcf8a88a,2026-02-01T05:45:00+00:00,4,67.09307292,49.17456285
site_ad3433ffac,2026-02-01T06:00:00+00:00,4,277.77276997,265.78982127
site_e726c7cce5,2026-02-01T06:00:00+00:00,4,131.48126866,42.4031003
site_f5bcf8a88a,2026-02-01T06:00:00+00:00,4,74.03489931,52.83177988
site_ad3433ffac,2026-02-01T06:15:00+00:00,4,177.36550694,169.08963403
site_e726c7cce5,2026-02-01T06:15:00+00:00,4,158.93976693,51.68608279
site_f5bcf8a88a,2026-02-01T06:15:00+00:00,4,201.95085677,142.26901131
site_ad3433ffac,2026-02-01T06:30:00+00:00,4,314.55840278,411.94558564
site_e726c7cce5,2026-02-01T06:30:00+00:00,4,183.6164809,62.85018723
site_f5bcf8a88a,2026-02-01T06:30:00+00:00,4,267.84688889,195.44552199
site_ad3433ffac,2026-02-01T06:45:00+00:00,4,521.04378125,510.66378457
site_e726c7cce5,2026-02-01T06:45:00+00:00,4,261.71653602,88.48454056
site_f5bcf8a88a,2026-02-01T06:45:00+00:00,4,702.32032031,515.19789643
site_ad3433ffac,2026-02-01T07:00:00+00:00,4,204.98670139,213.43718076
site_e726c7cce5,2026-02-01T07:00:00+00:00,4,299.6023151,103.23502159
site_f5bcf8a88a,2026-02-01T07:00:00+00:00,4,612.56411892,446.52413085
site_ad3433ffac,2026-02-01T07:15:00+00:00,4,25.15552778,29.03167115
site_e726c7cce5,2026-02-01T07:15:00+00:00,4,88.94105252,30.89916261
site_f5bcf8a88a,2026-02-01T07:15:00+00:00,4,62.76392882,46.32878817
site_ad3433ffac,2026-02-01T07:30:00+00:00,4,216.10261285,237.4063101
site_e726c7cce5,2026-02-01T07:30:00+00:00,4,357.07869227,123.3093014
site_f5bcf8a88a,2026-02-01T07:30:00+00:00,4,151.49661285,110.54080825
site_ad3433ffac,2026-02-01T07:45:00+00:00,4,164.09721962,171.74008137
site_e726c7cce5,2026-02-01T07:45:00+00:00,4,212.20850174,74.08925521
site_f5bcf8a88a,2026-02-01T07:45:00+00:00,4,208.47153993,152.7387477
site_ad3433ffac,2026-02-01T08:00:00+00:00,4,55.73086806,71.02953589
site_e726c7cce5,2026-02-01T08:00:00+00:00,4,82.54958464,25.98625815
site_f5bcf8a88a,2026-02-01T08:00:00+00:00,4,100.92648785,73.91189822
site_ad3433ffac,2026-02-01T08:15:00+00:00,4,213.36846094,209.44462147
site_e726c7cce5,2026-02-01T08:15:00+00:00,4,238.33336241,77.85748555
site_f5bcf8a88a,2026-02-01T08:15:00+00:00,4,445.59301302,325.98182054
site_ad3433ffac,2026-02-01T08:30:00+00:00,4,135.47306944,133.05376296
site_e726c7cce5,2026-02-01T08:30:00+00:00,4,215.56845616,67.43484284
site_f5bcf8a88a,2026-02-01T08:30:00+00:00,4,123.36464063,90.53554896
site_ad3433ffac,2026-02-01T08:45:00+00:00,4,443.85716406,436.00981912
site_e726c7cce5,2026-02-01T08:45:00+00:00,4,545.67929427,153.81217899
site_f5bcf8a88a,2026-02-01T08:45:00+00:00,4,164.79287153,121.10776989
site_ad3433ffac,2026-02-01T09:00:00+00:00,4,237.42348003,232.7819357
site_e726c7cce5,2026-02-01T09:00:00+00:00,4,437.77555295,121.33778329
site_f5bcf8a88a,2026-02-01T09:00:00+00:00,4,360.07272483,264.93105298
site_ad3433ffac,2026-02-01T09:15:00+00:00,4,273.54614583,266.25590186
site_e726c7cce5,2026-02-01T09:15:00+00:00,4,604.0065,175.7511866
site_f5bcf8a88a,2026-02-01T09:15:00+00:00,4,443.13921441,321.49080032
site_ad3433ffac,2026-02-01T09:30:00+00:00,4,64.68415017,62.49388199
site_e726c7cce5,2026-02-01T09:30:00+00:00,4,94.58094618,26.51622365
site_f5bcf8a88a,2026-02-01T09:30:00+00:00,4,274.4817474,199.4685839
site_ad3433ffac,2026-02-01T09:45:00+00:00,4,92.18959028,89.81052369
site_e726c7cce5,2026-02-01T09:45:00+00:00,4,121.93548872,34.95559938
site_f5bcf8a88a,2026-02-01T09:45:00+00:00,4,114.10733073,83.31000594
site_ad3433ffac,2026-02-01T10:00:00+00:00,4,131.85799045,129.24163498
site_e726c7cce5,2026-02-01T10:00:00+00:00,4,109.77495009,30.67317971
site_f5bcf8a88a,2026-02-01T10:00:00+00:00,4,78.47266753,57.61221426
site_ad3433ffac,2026-02-01T10:15:00+00:00,4,397.18734809,379.01862788
site_e726c7cce5,2026-02-01T10:15:00+00:00,4,300.01745616,78.05697814
site_f5bcf8a88a,2026-02-01T10:15:00+00:00,4,212.36016753,153.16053221
site_ad3433ffac,2026-02-01T10:30:00+00:00,4,158.63742101,147.5377761
site_e726c7cce5,2026-02-01T10:30:00+00:00,4,114.22197005,30.51211637
site_f5bcf8a88a,2026-02-01T10:30:00+00:00,4,180.12580816,125.5289879
site_ad3433ffac,2026-02-01T10:45:00+00:00,4,32.61604167,29.88919854
site_e726c7cce5,2026-02-01T10:45:00+00:00,4,62.86321788,16.50218696
site_f5bcf8a88a,2026-02-01T10:45:00+00:00,4,147.02669965,101.936787
site_ad3433ffac,2026-02-01T11:00:00+00:00,4,24.72685069,22.96585991
site_e726c7cce5,2026-02-01T11:00:00+00:00,4,187.4112053,48.69740716
site_f5bcf8a88a,2026-02-01T11:00:00+00:00,4,199.88159288,138.8222364
site_ad3433ffac,2026-02-01T11:15:00+00:00,4,3.41079601,3.1802262
site_e726c7cce5,2026-02-01T11:15:00+00:00,4,34.06112587,8.86340757
site_f5bcf8a88a,2026-02-01T11:15:00+00:00,4,35.93828819,24.91870165
site_ad3433ffac,2026-02-01T11:30:00+00:00,4,10.10302865,9.10007436
site_e726c7cce5,2026-02-01T11:30:00+00:00,4,209.94306858,61.58443223
site_f5bcf8a88a,2026-02-01T11:30:00+00:00,4,130.84312153,87.94722819
site_ad3433ffac,2026-02-01T11:45:00+00:00,4,2.46039497,2.20171695
site_e726c7cce5,2026-02-01T11:45:00+00:00,4,109.38212023,33.17872777
site_f5bcf8a88a,2026-02-01T11:45:00+00:00,4,55.06428819,36.76690885
site_ad3433ffac,2026-02-01T12:00:00+00:00,4,120.29099826,107.32932613
site_e726c7cce5,2026-02-01T12:00:00+00:00,4,235.01651476,71.46885219
site_f5bcf8a88a,2026-02-01T12:00:00+00:00,4,166.90698872,111.66885553
site_ad3433ffac,2026-02-01T12:15:00+00:00,4,41.98411632,38.30954131
site_e726c7cce5,2026-02-01T12:15:00+00:00,4,257.80688932,92.43956083
site_f5bcf8a88a,2026-02-01T12:15:00+00:00,4,34.96283941,24.19317606
site_ad3433ffac,2026-02-01T12:30:00+00:00,4,130.3583724,121.8136882
site_e726c7cce5,2026-02-01T12:30:00+00:00,4,340.72348351,168.57781145
site_f5bcf8a88a,2026-02-01T12:30:00+00:00,4,94.20449913,64.9050627
site_ad3433ffac,2026-02-01T12:45:00+00:00,4,203.19633941,186.61355081
site_e726c7cce5,2026-02-01T12:45:00+00:00,4,342.06293273,233.16663333
site_f5bcf8a88a,2026-02-01T12:45:00+00:00,4,138.10025087,95.00347208
site_ad3433ffac,2026-02-01T13:00:00+00:00,4,90.73031424,85.18705131
site_e726c7cce5,2026-02-01T13:00:00+00:00,4,255.25811415,126.72096783
site_f5bcf8a88a,2026-02-01T13:00:00+00:00,4,123.49979601,86.44398592
site_ad3433ffac,2026-02-01T13:15:00+00:00,4,40.33979774,38.08915135
site_e726c7cce5,2026-02-01T13:15:00+00:00,4,74.31484809,32.96165565
site_f5bcf8a88a,2026-02-01T13:15:00+00:00,4,75.19336545,53.01089134
site_ad3433ffac,2026-02-01T13:30:00+00:00,4,254.63195833,237.94326166
site_e726c7cce5,2026-02-01T13:30:00+00:00,4,356.36766493,160.57409411
site_f5bcf8a88a,2026-02-01T13:30:00+00:00,4,372.14165625,258.6262827
site_ad3433ffac,2026-02-01T13:45:00+00:00,4,199.02494965,184.94457542
site_e726c7cce5,2026-02-01T13:45:00+00:00,4,117.96047439,46.66879687
site_f5bcf8a88a,2026-02-01T13:45:00+00:00,4,111.88597483,77.80030953
site_ad3433ffac,2026-02-01T14:00:00+00:00,4,118.95946528,109.82952511
site_e726c7cce5,2026-02-01T14:00:00+00:00,4,77.3946888,29.63993397
site_f5bcf8a88a,2026-02-01T14:00:00+00:00,4,97.42351302,67.27690031
site_ad3433ffac,2026-02-01T14:15:00+00:00,4,80.55610851,72.3103822
site_e726c7cce5,2026-02-01T14:15:00+00:00,4,40.12686936,15.51507741
site_f5bcf8a88a,2026-02-01T14:15:00+00:00,4,29.56656337,19.74043197
site_ad3433ffac,2026-02-01T14:30:00+00:00,4,430.87662413,402.011388
site_e726c7cce5,2026-02-01T14:30:00+00:00,4,159.39826649,75.19674194
site_f5bcf8a88a,2026-02-01T14:30:00+00:00,4,224.37162066,155.01996069
site_ad3433ffac,2026-02-01T14:45:00+00:00,4,447.38242014,392.30982212
site_e726c7cce5,2026-02-01T14:45:00+00:00,4,233.98559158,116.32791357
site_f5bcf8a88a,2026-02-01T14:45:00+00:00,4,154.7529184,106.16599695
site_ad3433ffac,2026-02-01T15:00:00+00:00,4,203.61526042,191.25623046
site_e726c7cce5,2026-02-01T15:00:00+00:00,4,68.4718303,32.0211584
site_f5bcf8a88a,2026-02-01T15:00:00+00:00,4,83.87441493,60.04603039
site_ad3433ffac,2026-02-01T15:15:00+00:00,4,379.89194184,356.55400007
site_e726c7cce5,2026-02-01T15:15:00+00:00,4,68.60910286,33.31781272
site_f5bcf8a88a,2026-02-01T15:15:00+00:00,4,259.67454427,180.06442171
site_ad3433ffac,2026-02-01T15:30:00+00:00,4,657.99807292,592.78404429
site_e726c7cce5,2026-02-01T15:30:00+00:00,4,71.919602,33.95311688
site_f5bcf8a88a,2026-02-01T15:30:00+00:00,4,200.10195747,139.61276957
site_ad3433ffac,2026-02-01T15:45:00+00:00,4,307.81565017,276.6604377
site_e726c7cce5,2026-02-01T15:45:00+00:00,4,238.80950434,116.99577598
site_f5bcf8a88a,2026-02-01T15:45:00+00:00,4,190.23493663,132.77674694
site_ad3433ffac,2026-02-01T16:00:00+00:00,4,46.91671094,43.17569073
site_e726c7cce5,2026-02-01T16:00:00+00:00,4,159.49282292,76.18912356
site_f5bcf8a88a,2026-02-01T16:00:00+00:00,4,108.11869705,75.20021278
site_ad3433ffac,2026-02-01T16:15:00+00:00,4,72.24767708,65.37588232
site_e726c7cce5,2026-02-01T16:15:00+00:00,4,54.81493837,25.55702258
site_f5bcf8a88a,2026-02-01T16:15:00+00:00,4,63.17644271,41.50775652
site_ad3433ffac,2026-02-01T16:30:00+00:00,4,20.23099566,17.19001728
site_e726c7cce5,2026-02-01T16:30:00+00:00,4,39.65009635,18.7353094
site_f5bcf8a88a,2026-02-01T16:30:00+00:00,4,49.17469792,31.64074599
site_ad3433ffac,2026-02-01T16:45:00+00:00,4,19.81163368,17.03193814
site_e726c7cce5,2026-02-01T16:45:00+00:00,4,29.19662847,15.21499792
site_f5bcf8a88a,2026-02-01T16:45:00+00:00,4,54.19055729,34.89220038
site_ad3433ffac,2026-02-01T17:00:00+00:00,4,122.51520139,106.62322217
site_e726c7cce5,2026-02-01T17:00:00+00:00,4,89.04613281,44.60870732
site_f5bcf8a88a,2026-02-01T17:00:00+00:00,4,220.46230469,145.53339244
site_ad3433ffac,2026-02-01T17:15:00+00:00,4,25.18813802,24.10931737
site_e726c7cce5,2026-02-01T17:15:00+00:00,4,37.78851389,19.24509494
site_f5bcf8a88a,2026-02-01T17:15:00+00:00,4,26.34470226,19.50752185
site_ad3433ffac,2026-02-01T17:30:00+00:00,4,191.13487587,165.78971969
site_e726c7cce5,2026-02-01T17:30:00+00:00,4,67.74466319,31.92030132
site_f5bcf8a88a,2026-02-01T17:30:00+00:00,4,161.59847135,103.99328915
site_ad3433ffac,2026-02-01T17:45:00+00:00,4,102.67226823,88.09465845
site_e726c7cce5,2026-02-01T17:45:00+00:00,4,73.3889145,35.1723871
site_f5bcf8a88a,2026-02-01T17:45:00+00:00,4,101.25526302,64.40467843
site_ad3433ffac,2026-02-01T18:00:00+00:00,4,74.30586024,63.7357019
site_e726c7cce5,2026-02-01T18:00:00+00:00,4,16.77075998,8.40634432
site_f5bcf8a88a,2026-02-01T18:00:00+00:00,4,53.77989323,34.64968359
site_ad3433ffac,2026-02-01T18:15:00+00:00,4,237.06603299,205.85118438
site_e726c7cce5,2026-02-01T18:15:00+00:00,4,12.85846007,6.41933552
site_f5bcf8a88a,2026-02-01T18:15:00+00:00,4,142.16940017,91.90818413
site_ad3433ffac,2026-02-01T18:30:00+00:00,4,232.83803906,208.50693841
site_e726c7cce5,2026-02-01T18:30:00+00:00,4,100.63731163,45.56999712
site_f5bcf8a88a,2026-02-01T18:30:00+00:00,4,318.12486024,217.60734858
site_ad3433ffac,2026-02-01T18:45:00+00:00,4,60.26920139,55.66287313
site_e726c7cce5,2026-02-01T18:45:00+00:00,4,27.29501432,13.18106068
site_f5bcf8a88a,2026-02-01T18:45:00+00:00,4,70.98732986,48.95720585
site_ad3433ffac,2026-02-01T19:00:00+00:00,4,96.06996615,88.28944694
site_e726c7cce5,2026-02-01T19:00:00+00:00,4,25.2770625,11.39182277
site_f5bcf8a88a,2026-02-01T19:00:00+00:00,4,103.81932552,71.12924134
site_ad3433ffac,2026-02-01T19:15:00+00:00,4,35.40698438,31.4299558
site_e726c7cce5,2026-02-01T19:15:00+00:00,4,7.664148,3.2986324
site_f5bcf8a88a,2026-02-01T19:15:00+00:00,4,39.84960243,26.53461028
site_ad3433ffac,2026-02-01T19:30:00+00:00,4,66.27389497,58.74848903
site_e726c7cce5,2026-02-01T19:30:00+00:00,4,31.09045182,13.18065864
site_f5bcf8a88a,2026-02-01T19:30:00+00:00,4,95.77831337,63.19709196
site_ad3433ffac,2026-02-01T19:45:00+00:00,4,44.17579774,37.03890287
site_e726c7cce5,2026-02-01T19:45:00+00:00,4,57.89237543,25.49776167
site_f5bcf8a88a,2026-02-01T19:45:00+00:00,4,45.67726649,29.76003791
site_ad3433ffac,2026-02-01T20:00:00+00:00,4,351.26635417,320.88830586
site_e726c7cce5,2026-02-01T20:00:00+00:00,4,126.07510634,58.72170289
site_f5bcf8a88a,2026-02-01T20:00:00+00:00,4,42.80734983,28.74187774
site_ad3433ffac,2026-02-01T20:15:00+00:00,4,148.91646181,128.21099856
site_e726c7cce5,2026-02-01T20:15:00+00:00,4,33.79083811,15.23511365
site_f5bcf8a88a,2026-02-01T20:15:00+00:00,4,71.4689566,45.64103543
site_ad3433ffac,2026-02-01T20:30:00+00:00,4,57.62317361,48.36970721
site_e726c7cce5,2026-02-01T20:30:00+00:00,4,18.97081337,8.42067796
site_f5bcf8a88a,2026-02-01T20:30:00+00:00,4,66.50749045,41.45337483
site_ad3433ffac,2026-02-01T20:45:00+00:00,4,51.1930191,41.12217665
site_e726c7cce5,2026-02-01T20:45:00+00:00,4,11.23350087,4.69183281
site_f5bcf8a88a,2026-02-01T20:45:00+00:00,4,39.73214757,24.00102845
site_ad3433ffac,2026-02-01T21:00:00+00:00,4,90.7104158,73.18770195
site_e726c7cce5,2026-02-01T21:00:00+00:00,4,125.03650868,53.18606933
site_f5bcf8a88a,2026-02-01T21:00:00+00:00,4,288.65753733,173.90645123
site_ad3433ffac,2026-02-01T21:15:00+00:00,4,153.75588715,124.01598692
site_e726c7cce5,2026-02-01T21:15:00+00:00,4,146.03559852,60.04904136
site_f5bcf8a88a,2026-02-01T21:15:00+00:00,4,186.26055903,111.77561833
site_ad3433ffac,2026-02-01T21:30:00+00:00,4,278.21373177,226.70297515
site_e726c7cce5,2026-02-01T21:30:00+00:00,4,427.00435373,179.60012011
site_f5bcf8a88a,2026-02-01T21:30:00+00:00,4,148.71674826,90.61794509
site_ad3433ffac,2026-02-01T21:45:00+00:00,4,107.64569531,87.07948246
site_e726c7cce5,2026-02-01T21:45:00+00:00,4,130.26535677,55.82337126
site_f5bcf8a88a,2026-02-01T21:45:00+00:00,4,43.5362309,26.28645503
site_ad3433ffac,2026-02-01T22:00:00+00:00,4,483.87664236,388.60861839
site_e726c7cce5,2026-02-01T22:00:00+00:00,4,424.38650998,180.58007799
site_f5bcf8a88a,2026-02-01T22:00:00+00:00,4,222.50573438,133.4675384
site_ad3433ffac,2026-02-01T22:15:00+00:00,4,90.33411024,72.31154323
site_e726c7cce5,2026-02-01T22:15:00+00:00,4,55.97785677,23.58629374
site_f5bcf8a88a,2026-02-01T22:15:00+00:00,4,31.18026476,18.67541958
site_ad3433ffac,2026-02-01T22:30:00+00:00,4,136.85078125,110.20452291
site_e726c7cce5,2026-02-01T22:30:00+00:00,4,43.12980208,18.22286884
site_f5bcf8a88a,2026-02-01T22:30:00+00:00,4,12.40980035,7.31335295
site_ad3433ffac,2026-02-01T22:45:00+00:00,4,31.92831163,25.12793666
site_e726c7cce5,2026-02-01T22:45:00+00:00,4,62.66831467,24.04059196
site_f5bcf8a88a,2026-02-01T22:45:00+00:00,4,9.5599184,5.65829885
site_ad3433ffac,2026-02-01T23:00:00+00:00,4,40.56828559,34.73711019
site_e726c7cce5,2026-02-01T23:00:00+00:00,4,50.10507769,21.93078511
site_f5bcf8a88a,2026-02-01T23:00:00+00:00,4,66.97388628,42.69431595
site_ad3433ffac,2026-02-01T23:15:00+00:00,4,41.61932726,36.04061597
site_e726c7cce5,2026-02-01T23:15:00+00:00,4,86.46676997,42.11054147
site_f5bcf8a88a,2026-02-01T23:15:00+00:00,4,101.64040885,65.42775428
site_ad3433ffac,2026-02-01T23:30:00+00:00,4,16.16418056,14.03614853
site_f5bcf8a88a,2026-02-01T23:30:00+00:00,4,37.25631944,23.98263795
site_ad3433ffac,2026-02-02T02:45:00+00:00,4,71.13801649,65.43988915
site_e726c7cce5,2026-02-02T02:45:00+00:00,4,180.31275694,59.91022088
site_f5bcf8a88a,2026-02-02T02:45:00+00:00,4,266.4529974,177.17071286
site_ad3433ffac,2026-02-02T03:00:00+00:00,4,153.3192066,137.20318105
site_e726c7cce5,2026-02-02T03:00:00+00:00,4,116.10105339,39.00979044
site_f5bcf8a88a,2026-02-02T03:00:00+00:00,4,358.11434549,222.42123789
site_ad3433ffac,2026-02-02T03:15:00+00:00,4,58.4304783,46.21850833
site_e726c7cce5,2026-02-02T03:15:00+00:00,4,125.94885503,41.08451651
site_f5bcf8a88a,2026-02-02T03:15:00+00:00,4,68.30803385,40.57032493
site_ad3433ffac,2026-02-02T03:30:00+00:00,4,569.83151389,499.3885372
site_e726c7cce5,2026-02-02T03:30:00+00:00,4,280.08017318,89.58072576
site_f5bcf8a88a,2026-02-02T03:30:00+00:00,4,804.51628646,521.38422774
site_ad3433ffac,2026-02-02T03:45:00+00:00,4,128.43171267,109.58491242
site_e726c7cce5,2026-02-02T03:45:00+00:00,4,105.69730208,34.10845857
site_f5bcf8a88a,2026-02-02T03:45:00+00:00,4,263.58222656,168.63113993
site_ad3433ffac,2026-02-02T04:00:00+00:00,4,69.9418316,62.47991969
site_e726c7cce5,2026-02-02T04:00:00+00:00,4,31.28783811,10.16524987
site_f5bcf8a88a,2026-02-02T04:00:00+00:00,4,96.68025087,64.48018199
site_ad3433ffac,2026-02-02T04:15:00+00:00,4,169.13501476,149.50307097
site_e726c7cce5,2026-02-02T04:15:00+00:00,4,221.73510937,65.12147524
site_f5bcf8a88a,2026-02-02T04:15:00+00:00,4,229.24501649,150.92207034
site_ad3433ffac,2026-02-02T04:30:00+00:00,4,253.77330295,227.22228624
site_e726c7cce5,2026-02-02T04:30:00+00:00,4,430.90226519,128.01405583
site_f5bcf8a88a,2026-02-02T04:30:00+00:00,4,329.03544705,220.01867493
site_ad3433ffac,2026-02-02T04:45:00+00:00,4,229.31024826,206.78730213
site_e726c7cce5,2026-02-02T04:45:00+00:00,4,209.39530469,61.85606038
site_f5bcf8a88a,2026-02-02T04:45:00+00:00,4,177.95802431,119.47047226
site_ad3433ffac,2026-02-02T05:00:00+00:00,4,332.03801128,299.36031735
site_e726c7cce5,2026-02-02T05:00:00+00:00,4,435.59839714,130.56095136
site_f5bcf8a88a,2026-02-02T05:00:00+00:00,4,364.16283507,245.04107746
site_ad3433ffac,2026-02-02T05:15:00+00:00,4,282.71953299,263.48363632
site_e726c7cce5,2026-02-02T05:15:00+00:00,4,186.03427083,62.64352425
site_f5bcf8a88a,2026-02-02T05:15:00+00:00,4,249.60055642,172.81693506
site_ad3433ffac,2026-02-02T05:30:00+00:00,4,92.77082465,86.40205665
site_e726c7cce5,2026-02-02T05:30:00+00:00,4,58.63750087,19.72668255
site_f5bcf8a88a,2026-02-02T05:30:00+00:00,4,183.25302257,125.7391875
site_ad3433ffac,2026-02-02T05:45:00+00:00,4,99.44707465,93.97745626
site_e726c7cce5,2026-02-02T05:45:00+00:00,4,48.5833329,17.1554865
site_f5bcf8a88a,2026-02-02T05:45:00+00:00,4,68.18267361,47.91434984
site_ad3433ffac,2026-02-02T06:00:00+00:00,4,240.40113628,222.50721111
site_e726c7cce5,2026-02-02T06:00:00+00:00,4,265.9981671,92.73837614
site_f5bcf8a88a,2026-02-02T06:00:00+00:00,4,131.75781684,92.61888732
