bucket_1h,site_id,records,energy_wh,cfp_g,work,ncores,ncores_per_record
2026-01-21 06:00:00,site_e726c7cce5,698,756.9109214409722,245.6309364158854,12824732.460829493,44320,63.495702
2026-01-21 06:00:00,site_f5bcf8a88a,1151,633.4255034722222,422.4632021393056,39276748.800000004,124736,108.371851
2026-01-21 07:00:00,site_ad3433ffac,1170,777.3509461805555,687.0360099385416,28165317.02857143,84188,71.955556
2026-01-21 07:00:00,site_e726c7cce5,802,890.4406940104168,253.28483839470482,13328306.804792626,45360,56.558603
2026-01-21 07:00:00,site_f5bcf8a88a,2031,999.6380329861112,666.3251712061198,70220300.8,222144,109.376662
2026-01-21 08:00:00,site_ad3433ffac,1083,607.3685060763889,553.1082104199652,25504124.799999997,91876,84.834718
2026-01-21 08:00:00,site_e726c7cce5,774,530.294318576389,156.11303735781252,11569501.935483871,38160,49.302326
2026-01-21 08:00:00,site_f5bcf8a88a,1581,533.8416901041667,363.47752356743047,55428351.99999999,175296,110.876660
2026-01-21 09:00:00,site_ad3433ffac,1133,972.3498611111112,726.4904556802082,25732042.057142854,105836,93.412180
2026-01-21 09:00:00,site_e726c7cce5,283,348.45049609375,72.59979040416665,3882881.085345622,13104,46.303887
2026-01-21 09:00:00,site_f5bcf8a88a,1783,1037.041771701389,494.7936907348264,62895449.599999994,213952,119.995513
2026-01-21 10:00:00,site_ad3433ffac,540,358.73823437500005,120.2095389736111,11221672.22857143,45856,84.918519
2026-01-21 10:00:00,site_e726c7cce5,775,639.8984583333332,71.18656603272566,13245721.641290324,46304,59.747097
2026-01-21 10:00:00,site_f5bcf8a88a,1104,552.1694670138888,94.1814249673611,39676416,126528,114.608696
2026-01-21 11:00:00,site_ad3433ffac,1044,800.1295052083335,486.7024626588542,22462918.4,88024,84.314176
2026-01-21 11:00:00,site_e726c7cce5,1574,1586.6395143229167,318.42099413480906,30803998.01806453,107008,67.984752
2026-01-21 11:00:00,site_f5bcf8a88a,1981,945.4242222222225,381.49507311265626,73343244.79999998,219904,111.006562
2026-01-21 12:00:00,site_ad3433ffac,1433,900.6651553819445,721.6147864199653,27631191.314285718,99756,69.613398
2026-01-21 12:00:00,site_e726c7cce5,1495,1276.1466276041667,314.3563428557292,29171905.185622126,96560,64.588629
2026-01-21 12:00:00,site_f5bcf8a88a,3652,1074.901237847222,647.3964753815105,129870732.79999997,406720,111.369113
2026-01-21 13:00:00,site_ad3433ffac,826,871.3578350694444,751.9485162303819,16098972.800000003,55612,67.326877
2026-01-21 13:00:00,site_e726c7cce5,630,615.14550390625,184.75287861545138,14036682.73548387,43712,69.384127
2026-01-21 13:00:00,site_f5bcf8a88a,1471,907.6850069444444,587.7497054998437,53540121.60000001,164544,111.858600
2026-01-21 14:00:00,site_ad3433ffac,1144,980.0530451388887,781.752448504514,23190933.942857143,71648,62.629371
2026-01-21 14:00:00,site_e726c7cce5,1602,1345.2555095486111,410.56212369800346,36187399.23760369,108640,67.815231
2026-01-21 14:00:00,site_f5bcf8a88a,1800,809.6977161458335,499.98205121476565,64400320,192512,106.951111
2026-01-21 15:00:00,site_ad3433ffac,1410,1325.6962829861109,1027.4289650868054,28599240.685714286,86968,61.679433
2026-01-21 15:00:00,site_e726c7cce5,1502,1556.3007595486108,469.1579148326388,32905017.157603685,97712,65.054594
2026-01-21 15:00:00,site_f5bcf8a88a,1503,820.5731397569443,481.0780514286545,52741171.2,155008,103.132402
2026-01-21 16:00:00,site_ad3433ffac,899,324.83904774305563,240.26225934496526,19579194.514285713,62900,69.966630
2026-01-21 16:00:00,site_e726c7cce5,2784,1269.3898871527776,363.26083991458336,57376989.87649769,175568,63.063218
2026-01-21 16:00:00,site_f5bcf8a88a,2389,660.3800182291666,363.13379998605035,81960256,247360,103.541231
2026-01-21 17:00:00,site_ad3433ffac,956,565.1347161458332,395.9651718324653,22157765.942857135,76304,79.815900
2026-01-21 17:00:00,site_e726c7cce5,1836,1389.809305555556,408.4869162955728,34939249.53069124,105552,57.490196
2026-01-21 17:00:00,site_f5bcf8a88a,1486,587.2958359375,307.1914034564756,56559001.60000001,161600,108.748318
2026-01-21 18:00:00,site_ad3433ffac,762,483.8974904513889,325.2693397758681,17700442.971428573,61316,80.467192
2026-01-21 18:00:00,site_e726c7cce5,884,772.8926280381944,213.3884214966146,18440519.47354839,55408,62.678733
2026-01-21 18:00:00,site_f5bcf8a88a,1420,570.0017890625002,284.9722663176736,53889574.4,155776,109.701408
2026-01-21 19:00:00,site_ad3433ffac,1930,1097.604231770833,727.2177718506945,43761951.99999999,144436,74.837306
2026-01-21 19:00:00,site_e726c7cce5,713,531.9651710069445,124.8778001533854,12982266.70894009,37920,53.183731
2026-01-21 19:00:00,site_f5bcf8a88a,2442,953.5504982638888,472.10199071033855,87763020.8,255168,104.491400
2026-01-21 20:00:00,site_ad3433ffac,1477,646.6193159722222,439.16595842048616,34206387.65714286,113968,77.161814
2026-01-21 20:00:00,site_e726c7cce5,885,558.7598111979166,118.57632219149303,14505060.966635946,42064,47.529944
2026-01-21 20:00:00,site_f5bcf8a88a,3106,939.8209618055557,473.5730653478038,112599820.80000003,326272,105.045718
2026-01-21 21:00:00,site_ad3433ffac,1111,366.7100390625,241.90788076753472,27827086.62857143,101452,91.315932
2026-01-21 21:00:00,site_e726c7cce5,757,385.3381814236111,75.37459696848956,12642036.710046083,38336,50.642008
2026-01-21 21:00:00,site_f5bcf8a88a,2696,726.5263793402778,360.83724522169274,98086899.2,288640,107.062315
2026-01-21 22:00:00,site_ad3433ffac,2092,756.4387482638888,487.8954407541667,49059098.97142857,161892,77.386233
2026-01-21 22:00:00,site_e726c7cce5,981,412.7922625868056,72.9564508938368,17687729.1118894,57568,58.682977
2026-01-21 22:00:00,site_f5bcf8a88a,1531,367.82446701388886,177.14986232710936,57219289.60000001,168384,109.983018
2026-01-21 23:00:00,site_ad3433ffac,1117,718.2252074652777,459.8226814598959,25006874.514285713,81856,73.282005
2026-01-21 23:00:00,site_e726c7cce5,994,724.5656970486114,126.03386164140625,16618671.218433179,52368,52.684105
2026-01-21 23:00:00,site_f5bcf8a88a,327,119.10061024305557,57.30400798976563,11949376,36352,111.168196
2026-01-22 00:00:00,site_ad3433ffac,658,306.3740581597222,203.1591136677083,13607473.828571428,41608,63.234043
2026-01-22 00:00:00,site_e726c7cce5,380,151.50472005208331,25.41738046822916,6059640.066359447,18512,48.715789
2026-01-22 00:00:00,site_f5bcf8a88a,328,96.63401562499999,48.43959164639756,11408691.2,31744,96.780488
2026-01-22 01:00:00,site_ad3433ffac,380,491.4317690972223,337.4373587921875,7313231.085714284,20144,53.010526
2026-01-22 01:00:00,site_e726c7cce5,283,369.7647291666666,55.59004783949653,4912329.715023041,15776,55.745583
2026-01-22 01:00:00,site_f5bcf8a88a,525,383.83075434027774,195.77540768003473,18579340.8,56704,108.007619
2026-01-22 02:00:00,site_ad3433ffac,593,1287.8205651041667,864.1446764854165,13022762.971428571,39200,66.104553
2026-01-22 02:00:00,site_e726c7cce5,409,1267.8854895833333,259.9353940099826,6607768.5500460835,20528,50.190709
2026-01-22 02:00:00,site_f5bcf8a88a,789,825.6637760416667,407.32866837074647,26615974.4,85184,107.964512
2026-01-22 03:00:00,site_ad3433ffac,417,146.7305590277778,94.91955134374999,9795278.17142857,33312,79.884892
2026-01-22 03:00:00,site_e726c7cce5,106,69.14806553819444,10.671107714409722,1904599.6888479262,6048,57.056604
2026-01-22 03:00:00,site_f5bcf8a88a,1310,314.8694105902777,152.64859390019095,44852505.6,144512,110.314504
2026-01-22 04:00:00,site_ad3433ffac,1087,883.1153125000001,601.359690771875,25041769.599999994,78076,71.827047
2026-01-22 04:00:00,site_e726c7cce5,436,475.9092903645833,105.23343442560764,7589948.2661751155,24592,56.403670
2026-01-22 04:00:00,site_f5bcf8a88a,688,180.36705034722223,90.16475918131076,24375488,78528,114.139535
2026-01-22 05:00:00,site_ad3433ffac,1257,1191.0482881944442,826.0137157440972,28800409.600000005,96472,76.747812
2026-01-22 05:00:00,site_e726c7cce5,630,501.8070221354168,124.34954236189236,12513377.899354838,41872,66.463492
2026-01-22 05:00:00,site_f5bcf8a88a,1614,864.3759557291668,450.3107773315365,60186828.8,184576,114.359356
2026-01-22 06:00:00,site_ad3433ffac,1355,821.5895564236109,572.1116425803821,29564902.4,100016,73.812546
2026-01-22 06:00:00,site_e726c7cce5,1511,719.0070559895835,174.83209608776042,27198285.354470044,88944,58.864328
2026-01-22 06:00:00,site_f5bcf8a88a,747,226.0347421875,117.50428989425346,28399897.599999998,86464,115.748327
2026-01-22 07:00:00,site_ad3433ffac,1140,831.2994236111111,579.8435187453127,27422538.514285713,93440,81.964912
2026-01-22 07:00:00,site_e726c7cce5,925,839.9656688368057,218.52144906545138,17081378.088110596,55168,59.641081
2026-01-22 07:00:00,site_f5bcf8a88a,1693,662.7820815972224,344.0817961789235,65487513.599999994,181120,106.981689
2026-01-22 08:00:00,site_ad3433ffac,1290,460.6628003472222,319.1360868694444,28305468.34285714,105012,81.404651
2026-01-22 08:00:00,site_e726c7cce5,1259,996.5411362847221,255.80141935225694,20851597.201105993,62944,49.995234
2026-01-22 08:00:00,site_f5bcf8a88a,1120,278.3403055555556,144.3251652713368,43009510.4,119232,106.457143
2026-01-22 09:00:00,site_ad3433ffac,951,397.99001475694445,280.8551381682291,22344792.685714282,80176,84.307045
2026-01-22 09:00:00,site_e726c7cce5,1267,978.7921536458334,250.61218876093744,21806370.21788019,67040,52.912391
2026-01-22 09:00:00,site_f5bcf8a88a,713,194.31451996527778,103.37050210758683,27417868.799999993,72576,101.789621
2026-01-22 10:00:00,site_ad3433ffac,1159,586.3032430555556,417.38210670868045,26460057.600000005,96100,82.916307
2026-01-22 10:00:00,site_e726c7cce5,569,431.5979722222222,112.85214782855903,9101849.169400923,27824,48.899824
2026-01-22 10:00:00,site_f5bcf8a88a,1579,539.5760868055556,286.09087708435754,61343065.599999994,165248,104.653578
2026-01-22 11:00:00,site_ad3433ffac,927,428.80701215277776,295.16368366527774,20518861.257142857,80772,87.132686
2026-01-22 11:00:00,site_e726c7cce5,452,339.0587100694445,93.60711080850695,7235356.331059908,22752,50.336283
2026-01-22 11:00:00,site_f5bcf8a88a,749,224.36848263888885,115.95746372355906,29150336,81984,109.457944
2026-01-22 12:00:00,site_ad3433ffac,556,621.3640147569445,439.90372594097215,12282186.514285713,47204,84.899281
2026-01-22 12:00:00,site_e726c7cce5,242,365.8619314236111,105.99190897847221,3703487.4337327187,11136,46.016529
2026-01-22 12:00:00,site_f5bcf8a88a,517,317.7008862847222,166.15153408714409,19837478.4,51008,98.661509
2026-01-22 13:00:00,site_ad3433ffac,553,1053.0290104166668,752.2667348437498,12348395.885714287,46220,83.580470
2026-01-22 13:00:00,site_e726c7cce5,348,1279.1227604166668,360.46058221553807,5704096.749124424,17776,51.080460
2026-01-22 13:00:00,site_f5bcf8a88a,1216,851.3390434027777,464.43687203671,49005670.400000006,134272,110.421053
2026-01-22 14:00:00,site_ad3433ffac,1483,834.8008932291665,609.8710182796874,35296446.62857143,133320,89.898854
2026-01-22 14:00:00,site_e726c7cce5,313,247.50345442708337,79.88161071284722,6011236.954838708,21392,68.345048
2026-01-22 14:00:00,site_f5bcf8a88a,1611,420.01464496527774,230.67375190110243,64705152,181248,112.506518
2026-01-22 15:00:00,site_ad3433ffac,712,597.8825651041666,424.27178605121526,16900749.714285713,63332,88.949438
2026-01-22 15:00:00,site_e726c7cce5,373,347.41148654513887,115.65727841111111,7314324.568479263,24880,66.702413
2026-01-22 15:00:00,site_f5bcf8a88a,1070,444.5433697916667,234.9082617775781,41740633.6,117056,109.398131
2026-01-22 16:00:00,site_ad3433ffac,615,381.5920763888889,271.3127738100694,14358576,51452,83.661789
2026-01-22 16:00:00,site_e726c7cce5,345,266.75033897569443,85.75118742482638,6075208.2757603675,19968,57.878261
2026-01-22 16:00:00,site_f5bcf8a88a,1079,419.47740364583336,220.7817583896528,41904486.400000006,115200,106.765524
2026-01-22 17:00:00,site_ad3433ffac,706,734.4243732638888,520.6080910819444,16030306.742857143,56968,80.691218
2026-01-22 17:00:00,site_e726c7cce5,547,510.00253776041666,148.89568908046874,9229921.11483871,30976,56.628885
2026-01-22 17:00:00,site_f5bcf8a88a,1449,725.8103706597221,383.09897319355906,54196876.8,154240,106.445825
2026-01-22 18:00:00,site_ad3433ffac,837,379.2467656250001,263.73313580347224,19398718.62857143,65760,78.566308
2026-01-22 18:00:00,site_e726c7cce5,1242,654.1728537326389,191.44847323559026,21399889.424516127,72752,58.576490
2026-01-22 18:00:00,site_f5bcf8a88a,1572,390.1278020833333,201.52090199054686,58747289.60000001,166272,105.770992
2026-01-22 19:00:00,site_ad3433ffac,774,337.9181484374999,233.69856663003475,17670895.085714288,56128,72.516796
2026-01-22 19:00:00,site_e726c7cce5,417,190.06275477430557,47.25378110954861,8242111.463225805,28688,68.796163
2026-01-22 19:00:00,site_f5bcf8a88a,1383,332.76154774305553,171.81372170388025,51639129.599999994,147008,106.296457
2026-01-22 20:00:00,site_ad3433ffac,686,236.59836545138887,159.90048603836806,15223434.971428573,42228,61.556851
2026-01-22 20:00:00,site_e726c7cce5,204,128.59385329861112,29.449862791319447,3727299.0790783414,12752,62.509804
2026-01-22 20:00:00,site_f5bcf8a88a,1455,329.1744774305555,166.70347292098958,50647552,149888,103.015808
2026-01-22 21:00:00,site_ad3433ffac,1131,395.12554427083336,257.25588309774304,25351303.314285707,69128,61.121132
2026-01-22 21:00:00,site_e726c7cce5,185,48.976081163194436,9.544242357465276,3456151.5826728116,11088,59.935135
2026-01-22 21:00:00,site_f5bcf8a88a,1231,283.12072656250007,136.10564228345487,42588851.2,129408,105.124289
2026-01-22 22:00:00,site_ad3433ffac,605,310.7037829861111,194.79899736475693,13589911.771428574,41924,69.295868
2026-01-22 22:00:00,site_e726c7cce5,257,198.55425737847224,34.45176090173611,4417169.076497695,14032,54.599222
2026-01-22 22:00:00,site_f5bcf8a88a,858,240.0164001736111,112.66835082651042,29528345.6,90944,105.995338
2026-01-22 23:00:00,site_ad3433ffac,218,227.81435329861114,143.3916267291667,5077429.485714287,14420,66.146789
2026-01-22 23:00:00,site_e726c7cce5,108,179.50262152777776,30.77393104053819,1999339.5848847928,6384,59.111111
2026-01-22 23:00:00,site_f5bcf8a88a,416,250.77855381944448,117.93444008156249,14186752.000000002,41280,99.230769
2026-01-23 00:00:00,site_ad3433ffac,296,341.1114765625,221.88330463663195,6060657.371428571,17156,57.959459
2026-01-23 00:00:00,site_e726c7cce5,173,189.5723025173611,36.77268995920139,2852674.064516129,8848,51.144509
2026-01-23 00:00:00,site_f5bcf8a88a,238,228.16840364583334,111.2632836678993,8524300.8,26816,112.672269
2026-01-23 01:00:00,site_ad3433ffac,840,911.0606996527778,615.5276068921875,17356503.31428571,40732,48.490476
2026-01-23 01:00:00,site_e726c7cce5,469,499.00591970486107,95.60788712404513,8766905.328663595,29568,63.044776
2026-01-23 01:00:00,site_f5bcf8a88a,258,168.04938368055554,83.92112792507814,9111680.000000002,25856,100.217054
2026-01-23 02:00:00,site_ad3433ffac,1477,934.9536189236111,641.2719618265623,34297268.57142857,84792,57.408260
2026-01-23 02:00:00,site_e726c7cce5,774,582.1794444444444,112.07778494427082,14152500.019907836,47824,61.788114
2026-01-23 02:00:00,site_f5bcf8a88a,955,336.94266927083333,172.37143601304686,31985523.2,96704,101.260733
2026-01-23 03:00:00,site_ad3433ffac,1462,1896.4403750000001,1570.572484998611,30715906.742857143,71528,48.924761
2026-01-23 03:00:00,site_e726c7cce5,721,1032.523954861111,283.83633548650175,13828879.224331796,45920,63.689320
2026-01-23 03:00:00,site_f5bcf8a88a,1609,520.5887421875,290.1277812163194,53063436.8,176320,109.583592
2026-01-23 04:00:00,site_ad3433ffac,891,408.1683880208333,308.11528671510405,16249818.514285715,34396,38.603816
2026-01-23 04:00:00,site_e726c7cce5,398,235.29263368055558,60.94447131293401,6284902.0224884795,19328,48.562814
2026-01-23 04:00:00,site_f5bcf8a88a,2456,644.8838567708334,363.5107156761284,82102003.2,268224,109.211726
2026-01-23 05:00:00,site_ad3433ffac,666,600.9339149305556,487.8320080241319,10803889.371428572,28140,42.252252
2026-01-23 05:00:00,site_e726c7cce5,459,468.4901388888889,129.8910649652778,7333878.290875576,23152,50.440087
2026-01-23 05:00:00,site_f5bcf8a88a,1942,984.6913758680556,604.8549978885678,66047296,210048,108.160659
2026-01-23 06:00:00,site_ad3433ffac,645,385.87743229166665,322.9394640572916,12026165.942857143,39468,61.190698
2026-01-23 06:00:00,site_e726c7cce5,684,409.5195325520833,112.38064049114584,11103033.210691245,34160,49.941520
2026-01-23 06:00:00,site_f5bcf8a88a,2899,913.0975685763889,575.2240224471354,102315289.60000002,316224,109.080373
2026-01-23 07:00:00,site_ad3433ffac,751,487.0649166666667,428.5596592326389,15866310.4,53352,71.041278
2026-01-23 07:00:00,site_e726c7cce5,1140,672.1677812500002,182.5467643872396,21728389.957603686,72288,63.410526
2026-01-23 07:00:00,site_f5bcf8a88a,2372,872.7483645833336,564.8326511717272,81201804.80000001,260608,109.868465
2026-01-23 08:00:00,site_ad3433ffac,890,475.4662057291667,443.36984652612847,19632903.77142857,69616,78.220225
2026-01-23 08:00:00,site_e726c7cce5,935,543.7332456597222,148.98317798211804,15606665.355207376,50384,53.886631
2026-01-23 08:00:00,site_f5bcf8a88a,1984,702.5463055555555,455.75302015537324,68886387.2,210880,106.290323
2026-01-23 09:00:00,site_ad3433ffac,1387,535.6240503472222,490.72959663923604,35036284.342857145,136512,98.422495
2026-01-23 09:00:00,site_e726c7cce5,558,437.2310625,120.1834924846354,9078981.792442396,28496,51.068100
2026-01-23 09:00:00,site_f5bcf8a88a,684,214.06675260416668,146.37387305205732,23559910.4,70016,102.362573
2026-01-23 10:00:00,site_ad3433ffac,660,138.3805564236111,123.97886970243053,16511570.742857141,60676,91.933333
2026-01-23 10:00:00,site_e726c7cce5,325,123.28149609375001,36.30925059913195,4997413.621382489,15872,48.836923
2026-01-23 10:00:00,site_f5bcf8a88a,976,177.61139843750001,116.05224217697919,33291878.400000006,98240,100.655738
2026-01-23 11:00:00,site_ad3433ffac,13,42.62858333333333,51.84164592256945,239350.85714285713,896,68.923077
2026-01-23 11:00:00,site_e726c7cce5,24,138.9804713541667,49.84928446623263,294571.92110599077,816,34.000000
2026-01-23 11:00:00,site_f5bcf8a88a,2,3.3139453125000005,2.065085021484375,67840,256,128.000000
2026-01-23 12:00:00,site_ad3433ffac,950,1113.7587187499998,1122.1995408489583,24082552.685714286,91456,96.269474
2026-01-23 12:00:00,site_e726c7cce5,1388,2863.2703120659726,836.335937898698,23626994.30930876,76416,55.054755
2026-01-23 12:00:00,site_f5bcf8a88a,1258,1128.315884548611,578.0961841530295,41998131.20000002,114304,90.861685
2026-01-23 13:00:00,site_ad3433ffac,1738,764.3377960069445,860.8927879607639,44318841.599999994,169100,97.295742
2026-01-23 13:00:00,site_e726c7cce5,914,432.68899652777776,149.89873171493053,14910033.365529953,49296,53.934354
2026-01-23 13:00:00,site_f5bcf8a88a,1399,419.5010659722222,241.16685882743053,47105625.60000002,116416,83.213724
2026-01-23 14:00:00,site_ad3433ffac,1040,494.3966006944445,563.445190711632,24592261.942857143,86760,83.423077
2026-01-23 14:00:00,site_e726c7cce5,761,654.9922183159722,296.04564071050345,13357566.45456221,43472,57.124836
2026-01-23 14:00:00,site_f5bcf8a88a,1954,700.3519895833333,404.3586176333421,66386316.8,170432,87.222108
2026-01-23 15:00:00,site_ad3433ffac,1144,394.36919704861117,439.375669586632,27733963.88571428,90788,79.360140
2026-01-23 15:00:00,site_e726c7cce5,464,201.1030368923611,93.07971796115453,8074695.93953917,25664,55.310345
2026-01-23 15:00:00,site_f5bcf8a88a,1494,384.1081241319444,214.8970310103298,51138739.2,147008,98.398929
2026-01-23 16:00:00,site_ad3433ffac,2255,1151.1831493055556,1155.9675287205728,52799245.25714285,163348,72.438137
2026-01-23 16:00:00,site_e726c7cce5,1172,730.2000234375001,284.0450104655816,20484225.055852536,64400,54.948805
2026-01-23 16:00:00,site_f5bcf8a88a,1726,539.261498263889,274.5054291761719,58207820.800000004,176640,102.340672
2026-01-23 17:00:00,site_ad3433ffac,751,445.9963819444444,410.81914135407976,15229584.914285716,39464,52.548602
2026-01-23 17:00:00,site_e726c7cce5,1400,791.5525169270833,298.18686194375,24525300.426912438,77184,55.131429
2026-01-23 17:00:00,site_f5bcf8a88a,2674,738.2345434027777,347.04985542123256,91955980.80000001,280000,104.712042
2026-01-23 18:00:00,site_ad3433ffac,874,446.1529730902778,400.6172702399305,17908469.485714283,50548,57.835240
2026-01-23 18:00:00,site_e726c7cce5,350,137.71994270833335,46.27167214440104,6566716.295668203,20688,59.108571
2026-01-23 18:00:00,site_f5bcf8a88a,1843,403.86101215277773,182.0361081248264,62401036.800000004,187520,101.747151
2026-01-23 19:00:00,site_ad3433ffac,1316,649.1445546875001,595.7173549322918,30391909.485714287,96924,73.650456
2026-01-23 19:00:00,site_e726c7cce5,724,408.44319835069444,123.20739391527778,12792803.409400921,40944,56.552486
2026-01-23 19:00:00,site_f5bcf8a88a,2398,774.1367196180556,359.04261551497405,80861721.60000002,251264,104.780651
2026-01-23 20:00:00,site_ad3433ffac,965,587.7556710069446,543.2574269784723,24780655.085714284,87008,90.163731
2026-01-23 20:00:00,site_e726c7cce5,559,391.2015125868055,93.42036433819445,10154854.287926268,32928,58.905188
2026-01-23 20:00:00,site_f5bcf8a88a,1237,398.60773784722227,182.65831794747393,42118681.60000001,132864,107.408246
2026-01-23 21:00:00,site_ad3433ffac,1031,338.65165625,325.9678112032118,26733243.88571428,95668,92.791465
2026-01-23 21:00:00,site_e726c7cce5,203,98.02214366319447,20.861008921874998,3651656.5470967744,11936,58.798030
2026-01-23 21:00:00,site_f5bcf8a88a,883,215.43845833333336,105.39697411136285,30343206.4,95872,108.575311
2026-01-23 22:00:00,site_ad3433ffac,691,353.5686579861113,335.32271676128465,18322031.085714284,65008,94.078148
2026-01-23 22:00:00,site_e726c7cce5,548,626.3179535590277,106.9863564328993,9927729.843317972,32880,60.000000
2026-01-23 22:00:00,site_f5bcf8a88a,1578,953.5799227430557,454.1177874458766,55445376,171520,108.694550
2026-01-23 23:00:00,site_ad3433ffac,223,144.3361727430555,138.8607041877604,4384757.028571429,11948,53.578475
2026-01-23 23:00:00,site_e726c7cce5,720,612.0445859375,112.0777213611111,13700715.96829493,45152,62.711111
2026-01-23 23:00:00,site_f5bcf8a88a,1874,742.623345486111,359.9719382430989,63886720,211584,112.905016
2026-01-24 00:00:00,site_ad3433ffac,637,571.6588315972222,562.4913423202257,14229281.371428572,49684,77.996860
2026-01-24 00:00:00,site_e726c7cce5,1167,712.2659396701389,137.70761857582465,22729339.983041473,76592,65.631534
2026-01-24 00:00:00,site_f5bcf8a88a,1340,567.9644531250001,285.6404835711892,44718220.8,151104,112.764179
2026-01-24 01:00:00,site_ad3433ffac,917,874.1140920138888,875.5442795989585,20886411.885714285,64724,70.582334
2026-01-24 01:00:00,site_e726c7cce5,886,916.81978515625,213.26343232413194,15675896.821382487,50960,57.516930
2026-01-24 01:00:00,site_f5bcf8a88a,921,295.68752256944447,146.13010013631944,30823667.2,101568,110.280130
2026-01-24 02:00:00,site_ad3433ffac,423,130.1638671875,129.4202236371528,9623634.285714284,33528,79.262411
2026-01-24 02:00:00,site_e726c7cce5,1623,535.3738042534721,93.72093060473091,29891580.059723504,98736,60.835490
2026-01-24 02:00:00,site_f5bcf8a88a,1787,304.3993506944445,154.76097176747396,60293260.8,198720,111.203134
2026-01-24 03:00:00,site_ad3433ffac,2652,3112.4858671875004,2579.730537579774,52814229.485714294,170424,64.262443
2026-01-24 03:00:00,site_e726c7cce5,515,890.1059635416668,140.22172730173608,9212121.334562212,30544,59.308738
2026-01-24 03:00:00,site_f5bcf8a88a,1350,772.5032135416666,427.6161364388107,45317312,142912,105.860741
2026-01-24 04:00:00,site_ad3433ffac,1881,1406.6524236111109,1508.2093009819444,39911461.02857143,114668,60.961191
2026-01-24 04:00:00,site_e726c7cce5,393,334.31122092013896,108.68582626310763,7502691.1321658995,25008,63.633588
2026-01-24 04:00:00,site_f5bcf8a88a,1975,990.8913350694445,550.4747567707551,66826828.80000001,213632,108.168101
2026-01-24 05:00:00,site_ad3433ffac,1123,879.8982456597223,982.3879677331598,22765882.971428573,63724,56.744435
2026-01-24 05:00:00,site_e726c7cce5,662,606.3415807291667,217.2943312720052,11280999.550230414,36336,54.888218
2026-01-24 05:00:00,site_f5bcf8a88a,2153,1042.654363715278,591.0830067046093,73914278.39999999,241600,112.215513
2026-01-24 06:00:00,site_ad3433ffac,875,701.1945164930554,803.5326717632813,17493704.22857143,49952,57.088000
2026-01-24 06:00:00,site_e726c7cce5,333,333.91691232638885,125.23033490668404,5342444.009585254,17536,52.660661
2026-01-24 06:00:00,site_f5bcf8a88a,2488,1119.908763888889,652.3680510819619,88094643.20000002,269184,108.192926
2026-01-24 07:00:00,site_ad3433ffac,1185,807.7704809027779,952.9583418503472,23082654.171428576,69140,58.345992
2026-01-24 07:00:00,site_e726c7cce5,1057,710.7637495659721,278.0206071647135,18933581.914838705,62992,59.595080
2026-01-24 07:00:00,site_f5bcf8a88a,2395,828.1978758680556,476.50895056763875,87818918.39999998,247616,103.388727
2026-01-24 08:00:00,site_ad3433ffac,1235,782.2756762152777,929.264550219184,22361221.942857143,57428,46.500405
2026-01-24 08:00:00,site_e726c7cce5,909,562.9982790798612,219.21829004748264,15688870.871889401,51248,56.378438
2026-01-24 08:00:00,site_f5bcf8a88a,1908,581.3517048611111,343.72329214624995,71003507.2,190784,99.991614
2026-01-24 09:00:00,site_ad3433ffac,1761,2125.4962829861115,967.567568820139,32450689.371428568,83484,47.407155
2026-01-24 09:00:00,site_e726c7cce5,790,1034.6263489583334,162.3370348939236,12401764.070046086,40016,50.653165
2026-01-24 09:00:00,site_f5bcf8a88a,1624,685.0639774305555,218.0762151195833,59898150.4,163264,100.532020
2026-01-24 10:00:00,site_ad3433ffac,701,326.55909114583335,304.8840840658854,12993860.114285715,39720,56.661912
2026-01-24 10:00:00,site_e726c7cce5,693,359.5012430555555,88.12972644140626,12229197.195207376,40208,58.020202
2026-01-24 10:00:00,site_f5bcf8a88a,1642,479.16391579861113,201.98011441724825,60978470.39999998,174720,106.406821
2026-01-24 11:00:00,site_ad3433ffac,1093,548.6019999999999,85.21139814913194,1857568.9142857143,81608,74.664227
2026-01-24 11:00:00,site_e726c7cce5,463,220.62514236111107,21.282779498003475,587731.164608295,27632,59.680346
2026-01-24 11:00:00,site_f5bcf8a88a,1270,308.10305208333335,43.02277620720486,3778047.9999999995,132096,104.012598
2026-01-24 12:00:00,site_ad3433ffac,1792,885.8773168402777,35.88238619375,0,118536,66.147321
2026-01-24 12:00:00,site_e726c7cce5,320,217.72991276041665,8.883380440625,0,16672,52.100000
2026-01-24 12:00:00,site_f5bcf8a88a,924,228.0344539930556,6.622120543958332,0,103680,112.207792
2026-01-24 13:00:00,site_ad3433ffac,849,646.0665078125,26.244254493750002,0,44084,51.924617
2026-01-24 13:00:00,site_e726c7cce5,735,586.9818823784723,23.94886080104167,0,36400,49.523810
2026-01-24 13:00:00,site_f5bcf8a88a,1568,607.9735555555557,17.655552053333334,0,171904,109.632653
2026-01-24 14:00:00,site_ad3433ffac,831,417.9911397569444,17.054038502083333,0,52140,62.743682
2026-01-24 14:00:00,site_e726c7cce5,123,75.37463802083333,3.0752852312500005,0,6224,50.601626
2026-01-24 14:00:00,site_f5bcf8a88a,466,146.1935711805556,4.245461307083333,0,47296,101.493562
2026-01-24 15:00:00,site_ad3433ffac,47,136.32789409722224,5.562178079166667,0,2236,47.574468
