bucket_15m,site_id,vo,activity,records,energy_wh,cfp_g,work,ncores
2026-01-22 05:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,215,73.44496093749999,37.56908533774306,8202739.199999999,25344
2026-01-22 06:00:00,site_ad3433ffac,vo_5d1b978761,grid,599,242.83030729166663,164.5800290980903,13449801.600000001,47808
2026-01-22 06:00:00,site_e726c7cce5,vo_5d1b978761,grid,485,202.09158940972216,50.99739940373263,9222567.727188941,30688
2026-01-22 06:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,273,69.28378125000002,35.07102229172743,10304473.600000001,31808
2026-01-22 06:15:00,site_ad3433ffac,vo_5d1b978761,grid,162,79.2507109375,56.90679853541667,3792427.885714286,13452
2026-01-22 06:15:00,site_e726c7cce5,vo_5d1b978761,grid,256,154.54425694444444,36.63506799166666,4589700.878156681,14960
2026-01-22 06:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,97,27.243176215277778,14.499543036267362,3569049.6,11072
2026-01-22 06:30:00,site_ad3433ffac,vo_5d1b978761,grid,356,160.1840112847222,113.74884849513886,7560499.657142857,23368
2026-01-22 06:30:00,site_e726c7cce5,vo_5d1b978761,grid,705,208.98578428819457,49.88807085269099,12343409.855115207,40016
2026-01-22 06:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,222,41.294343749999996,22.03521508327257,8547609.599999998,25728
2026-01-22 06:45:00,site_ad3433ffac,vo_5d1b978761,grid,238,339.3245269097221,236.8759664517362,4762173.257142857,15388
2026-01-22 06:45:00,site_e726c7cce5,vo_5d1b978761,grid,65,153.38542534722222,37.31155783967014,1042606.8940092167,3280
2026-01-22 06:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,155,88.21344097222222,45.8985094829861,5978764.8,17856
2026-01-22 07:00:00,site_ad3433ffac,vo_5d1b978761,grid,141,162.54876041666665,113.42233679583336,3118723.657142857,9816
2026-01-22 07:00:00,site_e726c7cce5,vo_5d1b978761,grid,233,212.4349835069445,52.21859602178819,4567622.2407373255,15056
2026-01-22 07:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,347,203.90698263888896,106.16860433628469,13417331.2,36928
2026-01-22 07:15:00,site_ad3433ffac,vo_5d1b978761,grid,255,206.3941085069445,142.94397530486108,6063359.085714286,19852
2026-01-22 07:15:00,site_e726c7cce5,vo_5d1b978761,grid,381,408.5504140625,103.42073797951387,7019400.836129031,22384
2026-01-22 07:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,562,273.5862065972222,141.29672305031247,21555980.799999993,58880
2026-01-22 07:30:00,site_ad3433ffac,vo_5d1b978761,grid,452,379.58605902777776,265.18309346302095,11169109.485714283,38104
2026-01-22 07:30:00,site_e726c7cce5,vo_5d1b978761,grid,167,170.84270703124997,50.45197321536458,3075326.6433179723,10128
2026-01-22 07:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,345,125.68617361111114,65.17994054143229,13207001.599999998,36672
2026-01-22 07:45:00,site_ad3433ffac,vo_5d1b978761,grid,292,82.77049565972223,58.294113181597226,7071346.285714286,25668
2026-01-22 07:45:00,site_e726c7cce5,vo_5d1b978761,grid,144,48.1375642361111,12.430141848784722,2419028.367926267,7600
2026-01-22 07:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,439,59.60271875000001,31.43652825089409,17307200,48640
2026-01-22 08:00:00,site_ad3433ffac,vo_5d1b978761,grid,328,70.30061458333333,49.199572253125,7387600,28308
2026-01-22 08:00:00,site_e726c7cce5,vo_5d1b978761,grid,177,51.58738932291666,13.418846880468749,2816861.7644239627,8640
2026-01-22 08:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,430,62.58313802083333,32.81068201545138,16659417.599999998,46336
2026-01-22 08:15:00,site_ad3433ffac,vo_5d1b978761,grid,526,141.08387847222224,97.24745208038195,11255729.82857143,41796
2026-01-22 08:15:00,site_e726c7cce5,vo_5d1b978761,grid,439,177.7907035590278,44.7232347625,7473501.487188943,22736
2026-01-22 08:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,167,28.460901041666663,14.630383020954861,6444876.800000001,17984
2026-01-22 08:15:00,site_e726c7cce5,vo_ee3481101e,grid,77,234.3885525173611,60.73757504913195,1231403.4846082951,3792
2026-01-22 08:30:00,site_ad3433ffac,vo_5d1b978761,grid,253,130.5226059027778,89.99610281059027,5357583.542857142,19432
2026-01-22 08:30:00,site_e726c7cce5,vo_5d1b978761,grid,285,161.94905685763882,41.53998894366319,5155090.763502305,15728
2026-01-22 08:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,257,71.89998958333335,36.97612473796006,9904729.6,27584
2026-01-22 08:30:00,site_e726c7cce5,vo_ee3481101e,grid,68,177.14976562500004,45.70316498793403,854037.0757603687,2400
2026-01-22 08:45:00,site_ad3433ffac,vo_5d1b978761,grid,183,118.75570138888887,82.69295972534721,4304554.97142857,15476
2026-01-22 08:45:00,site_e726c7cce5,vo_5d1b978761,grid,193,155.42631727430557,40.22044613793403,3040424.617880184,8848
2026-01-22 08:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,266,115.39627690972222,59.90797549697048,10000486.399999999,27328
2026-01-22 08:45:00,site_e726c7cce5,vo_ee3481101e,grid,20,38.24935112847222,9.458162590625,280278.0077419355,800
2026-01-22 09:00:00,site_ad3433ffac,vo_5d1b978761,grid,183,88.04473697916666,61.85335767309026,4001135.542857143,14492
2026-01-22 09:00:00,site_e726c7cce5,vo_5d1b978761,grid,103,81.79540625000001,20.272239121093747,1695721.0661751153,4896
2026-01-22 09:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,223,61.35418576388889,31.907562863515636,8530623.999999998,22912
2026-01-22 09:15:00,site_ad3433ffac,vo_5d1b978761,grid,426,81.8579314236111,57.0649469553819,10019030.857142854,37024
2026-01-22 09:15:00,site_e726c7cce5,vo_5d1b978761,grid,242,68.01554079861111,17.423903450260415,3934685.304331796,12032
2026-01-22 09:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,192,23.198653645833335,12.071835002256947,7365990.3999999985,19008
2026-01-22 09:30:00,site_ad3433ffac,vo_5d1b978761,grid,114,49.82246093750001,35.47249817708333,2822762.0571428575,9952
2026-01-22 09:30:00,site_e726c7cce5,vo_5d1b978761,grid,462,369.04771961805557,93.87853500581595,8130917.733456224,25216
2026-01-22 09:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,182,63.64612326388888,33.99301459659723,7124211.199999997,18816
2026-01-22 09:45:00,site_ad3433ffac,vo_5d1b978761,grid,228,178.26488541666666,126.4643353626736,5501864.228571428,18708
2026-01-22 09:45:00,site_e726c7cce5,vo_5d1b978761,grid,460,459.9334869791666,119.03751118376732,8045046.113917053,24896
2026-01-22 09:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,116,46.115557291666676,25.398089645217013,4397043.2,11840
2026-01-22 10:00:00,site_ad3433ffac,vo_5d1b978761,grid,298,178.20290972222222,129.16961873350692,6980288.457142859,23948
2026-01-22 10:00:00,site_e726c7cce5,vo_5d1b978761,grid,199,156.23309374999997,40.11521550190971,3269095.290691244,9968
2026-01-22 10:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,295,98.79872222222222,53.472018509383666,11288025.600000001,29248
2026-01-22 10:15:00,site_ad3433ffac,vo_5d1b978761,grid,263,84.41097829861114,61.35621663159723,5837728.457142857,21160
2026-01-22 10:15:00,site_e726c7cce5,vo_5d1b978761,grid,89,34.22027473958333,8.47671430703125,1558534.3233179722,4928
2026-01-22 10:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,263,50.39122743055556,27.37609363480903,10091737.599999998,26624
2026-01-22 10:30:00,site_ad3433ffac,vo_5d1b978761,grid,392,168.229375,119.33640976493051,8953943.771428574,32204
2026-01-22 10:30:00,site_e726c7cce5,vo_5d1b978761,grid,189,142.10400868055558,37.51512579244791,2744616.7299539177,8256
2026-01-22 10:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,485,140.98471093749995,74.8681357148698,18788441.6,50560
2026-01-22 10:45:00,site_ad3433ffac,vo_5d1b978761,grid,206,155.4599800347222,107.51986157864582,4688096.914285715,18788
2026-01-22 10:45:00,site_e726c7cce5,vo_5d1b978761,grid,92,99.04059505208333,26.74509222717014,1529602.8254377884,4672
2026-01-22 10:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,536,249.4014262152778,130.37462922529508,21174860.8,58816
2026-01-22 11:00:00,site_ad3433ffac,vo_5d1b978761,grid,263,271.77274218749994,187.14373080399304,5735508.571428571,22456
2026-01-22 11:00:00,site_e726c7cce5,vo_5d1b978761,grid,174,265.19082899305556,73.0123503563368,2979321.4053456225,9552
2026-01-22 11:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,321,153.39302777777775,79.4193846161719,12510131.2,35456
2026-01-22 11:15:00,site_ad3433ffac,vo_5d1b978761,grid,117,14.368600694444448,9.998935960416665,2401532.342857143,8836
2026-01-22 11:15:00,site_e726c7cce5,vo_5d1b978761,grid,29,6.620065972222222,1.8403885943576388,596584.8597235024,1888
2026-01-22 11:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,114,11.347126736111111,5.898045204409721,4506636.799999999,13248
2026-01-22 11:30:00,site_ad3433ffac,vo_5d1b978761,grid,250,44.47532118055556,30.403624273263887,5474666.971428571,21992
2026-01-22 11:30:00,site_e726c7cce5,vo_5d1b978761,grid,74,16.484642361111113,4.660766285850694,1142576.144516129,3584
2026-01-22 11:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,186,22.332171875,11.429197164496529,7160972.800000001,19456
2026-01-22 11:30:00,site_e726c7cce5,vo_ee3481101e,grid,2,0.052447048611111116,0.014905451215277777,23783.225806451614,64
2026-01-22 11:45:00,site_ad3433ffac,vo_5d1b978761,grid,297,98.19034809027778,67.61739262760416,6907153.371428572,27488
2026-01-22 11:45:00,site_e726c7cce5,vo_5d1b978761,grid,88,47.85452517361111,13.299564374565971,1260742.5002764976,3872
2026-01-22 11:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,128,37.296156249999996,19.210836738480904,4972595.199999999,13824
2026-01-22 11:45:00,site_e726c7cce5,vo_ee3481101e,grid,85,2.856200520833333,0.7791357461805555,1232348.195391705,3792
2026-01-22 12:00:00,site_ad3433ffac,vo_5d1b978761,grid,145,219.43017534722225,154.49558259843747,3220239.085714286,12208
2026-01-22 12:00:00,site_e726c7cce5,vo_5d1b978761,grid,70,168.96653428819445,48.00139887447917,957635.5155760368,2848
2026-01-22 12:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,113,86.72936545138887,44.830007223298615,4372608,11392
2026-01-22 12:00:00,site_e726c7cce5,vo_ee3481101e,grid,17,0.4641749131944444,0.12347052690972221,196673.89935483868,512
2026-01-22 12:15:00,site_ad3433ffac,vo_5d1b978761,grid,134,166.83476302083335,117.40935574131944,2930949.9428571425,11084
2026-01-22 12:15:00,site_e726c7cce5,vo_5d1b978761,grid,31,56.507852864583334,16.022759181163195,461146.9625806451,1344
2026-01-22 12:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,117,98.90694618055555,51.55739877033853,4493721.6,11456
2026-01-22 12:15:00,site_e726c7cce5,vo_ee3481101e,grid,20,0.5465047743055556,0.14650109322916666,226899.4064516129,608
2026-01-22 12:30:00,site_ad3433ffac,vo_5d1b978761,grid,178,159.80846006944444,114.15789248159722,3890953.142857142,15164
2026-01-22 12:30:00,site_e726c7cce5,vo_5d1b978761,grid,58,99.73623914930556,30.090851732812496,1072902.6359447006,3392
2026-01-22 12:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,148,80.29612065972222,42.00186201023436,5793600,14976
2026-01-22 12:30:00,site_e726c7cce5,vo_ee3481101e,grid,1,0.025860243055555555,0.007096050694444443,11594.322580645161,32
2026-01-22 12:45:00,site_ad3433ffac,vo_5d1b978761,grid,99,75.29061631944444,53.840895119618054,2240044.342857143,8748
2026-01-22 12:45:00,site_e726c7cce5,vo_5d1b978761,grid,43,39.563959635416666,11.585819346961802,753223.0783410138,2336
2026-01-22 12:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,139,51.76845399305555,27.76226608327257,5177548.800000001,13184
2026-01-22 12:45:00,site_e726c7cce5,vo_ee3481101e,grid,2,0.05080555555555555,0.01401217222222222,23411.612903225807,64
2026-01-22 13:00:00,site_ad3433ffac,vo_5d1b978761,grid,98,485.211609375,344.67747799479156,2282728.228571429,8532
2026-01-22 13:00:00,site_e726c7cce5,vo_5d1b978761,grid,119,1127.2629583333335,315.2066596018229,2034420.9400921657,6336
2026-01-22 13:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,191,373.7390164930555,200.76336116947917,7122726.400000001,19584
2026-01-22 13:00:00,site_e726c7cce5,vo_ee3481101e,grid,31,0.7977760416666666,0.23342926979166662,489082.0070046082,1472
2026-01-22 13:15:00,site_ad3433ffac,vo_5d1b978761,grid,194,351.3403871527778,245.9116280006944,4153886.1714285724,14956
2026-01-22 13:15:00,site_e726c7cce5,vo_5d1b978761,grid,60,80.14981987847223,22.281763385243053,962128.1563133642,2896
2026-01-22 13:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,210,65.19500607638889,35.229087399305556,8432115.200000001,22464
2026-01-22 13:15:00,site_e726c7cce5,vo_ee3481101e,grid,50,1.256181857638889,0.3674751828125,737767.5915207373,2288
2026-01-22 13:30:00,site_ad3433ffac,vo_5d1b978761,grid,87,70.44517534722222,52.4169223703125,1960272.4571428574,7552
2026-01-22 13:30:00,site_e726c7cce5,vo_5d1b978761,grid,17,15.773780381944444,4.814158368055555,300157.4930875576,928
2026-01-22 13:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,337,178.44598697916672,98.82953250843747,13718476.8,37696
2026-01-22 13:30:00,site_e726c7cce5,vo_ee3481101e,grid,19,0.48652517361111114,0.1389515895833333,263354.0482949309,768
2026-01-22 13:45:00,site_ad3433ffac,vo_5d1b978761,grid,174,146.03183854166667,109.26070647795135,3951509.0285714287,15180
2026-01-22 13:45:00,site_e726c7cce5,vo_5d1b978761,grid,52,53.39571875,17.418144818229166,917186.5128110601,3088
2026-01-22 13:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,478,233.9590338541667,129.6148909594878,19732352,54528
2026-01-22 14:00:00,site_ad3433ffac,vo_5d1b978761,grid,124,54.02325260416667,40.72494733368056,2932374.8571428573,11252
2026-01-22 14:00:00,site_e726c7cce5,vo_5d1b978761,grid,88,46.98532899305555,15.63091538203125,1756155.2162211982,6464
2026-01-22 14:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,532,125.05748350694444,69.50314311330729,22012236.8,61568
2026-01-22 14:15:00,site_ad3433ffac,vo_5d1b978761,grid,336,249.90343663194443,177.32451679565975,8128097.828571428,29572
2026-01-22 14:15:00,site_e726c7cce5,vo_5d1b978761,grid,149,140.80965928819447,44.879799389930554,2772068.872258064,9680
2026-01-22 14:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,440,127.59649218750002,69.75899283737846,17733516.8,49024
2026-01-22 14:30:00,site_ad3433ffac,vo_5d1b978761,grid,605,343.6932178819443,256.4845617420138,14305470.628571425,53260
2026-01-22 14:30:00,site_e726c7cce5,vo_5d1b978761,grid,66,58.91408072916666,19.126735051302084,1228900.8663594467,4288
2026-01-22 14:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,260,75.0088029513889,41.328877960295145,10016908.799999999,28224
2026-01-22 14:45:00,site_ad3433ffac,vo_5d1b978761,grid,418,187.1809861111111,135.33699240833334,9930503.314285716,39236
2026-01-22 14:45:00,site_e726c7cce5,vo_5d1b978761,grid,10,0.7943854166666666,0.2441608895833333,254112,960
2026-01-22 14:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,379,92.35186631944443,50.082737990121544,14942489.6,42432
2026-01-22 15:00:00,site_ad3433ffac,vo_5d1b978761,grid,398,365.85740711805545,262.6554751175347,9067284.114285711,34672
2026-01-22 15:00:00,site_e726c7cce5,vo_5d1b978761,grid,24,33.117828993055554,11.078628157552082,439818.8593548387,1440
2026-01-22 15:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,371,135.33450173611112,72.95958263964408,14333030.400000002,40448
2026-01-22 15:15:00,site_ad3433ffac,vo_5d1b978761,grid,104,105.22286805555557,74.0972245842014,2469073.3714285716,9392
2026-01-22 15:15:00,site_e726c7cce5,vo_5d1b978761,grid,169,195.21727083333332,65.1004671564236,3485122.506912443,11984
2026-01-22 15:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,226,119.29589236111113,63.46463042161459,8834803.2,25536
2026-01-22 15:30:00,site_ad3433ffac,vo_5d1b978761,grid,146,80.32459461805557,55.95550369670137,3526328.685714286,12776
2026-01-22 15:30:00,site_e726c7cce5,vo_5d1b978761,grid,99,44.232,15.059826638281251,1952206.4693087556,6784
2026-01-22 15:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,263,82.54852864583333,43.20132506622395,10375334.399999999,28800
2026-01-22 15:45:00,site_ad3433ffac,vo_5d1b978761,grid,64,46.47769531250001,31.56358265277778,1838063.542857143,6492
2026-01-22 15:45:00,site_e726c7cce5,vo_5d1b978761,grid,68,74.53190581597222,24.312487928993054,1217826.7487557603,4048
2026-01-22 15:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,210,107.36444704861111,55.28272365009548,8197465.6,22272
2026-01-22 15:45:00,site_e726c7cce5,vo_ee3481101e,grid,13,0.31248090277777785,0.10586852986111112,219349.9841474654,624
2026-01-22 16:00:00,site_ad3433ffac,vo_5d1b978761,grid,85,34.507351562500006,23.506432485763888,2097204.114285714,7452
2026-01-22 16:00:00,site_e726c7cce5,vo_5d1b978761,grid,143,114.8750138888889,37.625898423871526,2710163.8429493085,8880
2026-01-22 16:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,270,97.6064435763889,49.96322338171008,10627187.200000003,28928
2026-01-22 16:15:00,site_ad3433ffac,vo_5d1b978761,grid,71,14.846916666666663,10.198758711458332,1677578.5142857144,5760
2026-01-22 16:15:00,site_e726c7cce5,vo_5d1b978761,grid,55,15.47791796875,5.0354750122395835,1093407.0503225806,3920
2026-01-22 16:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,251,40.3299513888889,20.534821309730898,9949888,27840
2026-01-22 16:30:00,site_ad3433ffac,vo_5d1b978761,grid,105,75.90954861111112,53.65396512291666,2328381.714285714,8584
2026-01-22 16:30:00,site_e726c7cce5,vo_5d1b978761,grid,93,83.68116449652777,26.511831538281246,1432597.4532718891,4432
2026-01-22 16:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,341,157.11003819444443,83.2515506252604,12986649.6,35456
2026-01-22 16:45:00,site_ad3433ffac,vo_5d1b978761,grid,354,256.32825954861113,183.95361748993054,8255411.657142858,29656
2026-01-22 16:45:00,site_e726c7cce5,vo_5d1b978761,grid,54,52.716242621527776,16.57798245043403,839039.9292165899,2736
2026-01-22 16:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,217,124.43097048611111,67.03216307295138,8340761.6000000015,22976
2026-01-22 17:00:00,site_ad3433ffac,vo_5d1b978761,grid,349,264.07090625,188.63438259166662,7835761.371428572,29020
2026-01-22 17:00:00,site_e726c7cce5,vo_5d1b978761,grid,84,63.01770616319445,19.50545306232639,1426480.952626728,4784
2026-01-22 17:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,194,95.76701475694445,51.115855460407985,7335385.6,20224
2026-01-22 17:15:00,site_ad3433ffac,vo_5d1b978761,grid,234,342.2433194444444,241.58753804184025,5337003.428571428,18772
2026-01-22 17:15:00,site_e726c7cce5,vo_5d1b978761,grid,109,163.71502300347223,48.764263577604154,1719529.9686635947,5728
2026-01-22 17:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,196,130.98137760416665,69.68335793470487,7442560,20352
2026-01-22 17:30:00,site_ad3433ffac,vo_5d1b978761,grid,105,120.0845451388889,84.71139420868056,2425076.5714285714,7860
2026-01-22 17:30:00,site_e726c7cce5,vo_5d1b978761,grid,117,144.3819765625,40.54696520425347,1980398.7760368665,6656
2026-01-22 17:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,425,336.3552161458333,176.5349210889497,15662873.6,44800
2026-01-22 17:45:00,site_ad3433ffac,vo_5d1b978761,grid,18,8.025602430555557,5.674776239756944,432465.3714285714,1316
2026-01-22 17:45:00,site_e726c7cce5,vo_5d1b978761,grid,237,138.88783203124999,40.07900723628471,4103511.4175115214,13808
2026-01-22 17:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,634,162.7067621527778,85.76483870949654,23756057.6,68864
2026-01-22 18:00:00,site_e726c7cce5,vo_5d1b978761,grid,395,177.39228472222226,53.41899332899304,7095721.809400922,24336
2026-01-22 18:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,669,161.17971961805554,82.50817783178819,24881190.400000002,71552
2026-01-22 18:15:00,site_ad3433ffac,vo_5d1b978761,grid,175,65.22097743055556,45.293051980555546,4069550.6285714284,14248
2026-01-22 18:15:00,site_e726c7cce5,vo_5d1b978761,grid,307,162.97161588541667,48.90541568949652,4914605.543225806,16192
2026-01-22 18:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,383,84.79573524305553,43.80842644444445,14300608,40768
2026-01-22 18:30:00,site_ad3433ffac,vo_5d1b978761,grid,316,129.4133541666667,90.24772775642361,7368044.800000002,24716
2026-01-22 18:30:00,site_e726c7cce5,vo_5d1b978761,grid,363,187.44637239583335,54.745737946180554,6448289.279999999,22048
2026-01-22 18:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,274,62.33066927083333,32.53766192397569,10135283.2,28352
2026-01-22 18:45:00,site_ad3433ffac,vo_5d1b978761,grid,346,184.6124340277778,128.19235606649306,7961123.199999999,26796
2026-01-22 18:45:00,site_e726c7cce5,vo_5d1b978761,grid,177,126.3625807291667,34.378326270920134,2941272.791889401,10176
2026-01-22 18:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,246,81.82167795138889,42.666635790338546,9430207.999999998,25600
2026-01-22 19:00:00,site_ad3433ffac,vo_5d1b978761,grid,251,63.10238975694444,44.14953114201389,6122893.257142859,19416
2026-01-22 19:00:00,site_e726c7cce5,vo_5d1b978761,grid,55,19.906069878472223,5.526385898177082,788072.547096774,2624
2026-01-22 19:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,342,54.92749045138887,28.675300897413194,12589286.399999997,34624
2026-01-22 19:15:00,site_ad3433ffac,vo_5d1b978761,grid,238,70.1621328125,48.984607916319455,5364877.714285715,17284
2026-01-22 19:15:00,site_e726c7cce5,vo_5d1b978761,grid,16,8.217421440972222,2.2250939976562503,237401.36405529952,736
2026-01-22 19:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,595,100.76115451388893,52.50864048565974,22465472.000000004,64512
2026-01-22 19:30:00,site_ad3433ffac,vo_5d1b978761,grid,150,150.9866770833333,103.86006757899307,3348293.4857142856,11140
2026-01-22 19:30:00,site_e726c7cce5,vo_5d1b978761,grid,24,23.969140190972226,5.835988184201389,501404.9032258064,1664
2026-01-22 19:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,208,116.1449192708333,59.487200218454866,7729228.799999999,22720
2026-01-22 19:45:00,site_ad3433ffac,vo_5d1b978761,grid,135,53.66694878472221,36.70435999270833,2834830.6285714293,8288
2026-01-22 19:45:00,site_e726c7cce5,vo_5d1b978761,grid,322,137.9701232638889,33.66631302951389,6715232.6488479255,23664
2026-01-22 19:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,238,60.92798350694444,31.142580102352433,8855142.399999999,25152
2026-01-22 20:00:00,site_ad3433ffac,vo_5d1b978761,grid,19,29.972553819444446,20.368438321874997,332953.1428571429,1428
2026-01-22 20:00:00,site_e726c7cce5,vo_5d1b978761,grid,75,61.00679383680556,14.30349739826389,1399624.682764977,4896
2026-01-22 20:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,47,36.3864921875,18.684245363437498,1605977.6,4736
2026-01-22 20:15:00,site_ad3433ffac,vo_5d1b978761,grid,32,26.143046875000003,17.871756147048607,625968,1760
2026-01-22 20:15:00,site_e726c7cce5,vo_5d1b978761,grid,69,43.82796267361111,9.954474874652778,1384535.9424884794,4800
2026-01-22 20:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,338,81.91813107638887,41.890920620121534,11815552,34176
2026-01-22 20:30:00,site_ad3433ffac,vo_5d1b978761,grid,286,94.89855381944443,64.68672363854168,6557829.942857143,16708
2026-01-22 20:30:00,site_e726c7cce5,vo_5d1b978761,grid,37,16.22707638888889,3.6367714705729166,663936.760921659,2288
2026-01-22 20:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,520,113.53392621527777,57.724542709357635,18192166.4,52992
2026-01-22 20:45:00,site_ad3433ffac,vo_5d1b978761,grid,349,85.5842109375,56.97356793090276,7706683.885714287,22332
2026-01-22 20:45:00,site_e726c7cce5,vo_5d1b978761,grid,23,7.532020399305556,1.5551190478298609,279201.6929032258,768
2026-01-22 20:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,550,97.33592795138887,48.403764228072916,19033855.999999996,57984
2026-01-22 21:00:00,site_ad3433ffac,vo_5d1b978761,grid,498,231.48830208333334,151.53303819305552,10822410.057142854,28484
2026-01-22 21:00:00,site_e726c7cce5,vo_5d1b978761,grid,25,10.451824218750001,2.0710970194444442,401045.06986175117,1088
2026-01-22 21:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,384,110.5403576388889,53.99456425572916,13241753.599999998,43264
2026-01-22 21:15:00,site_ad3433ffac,vo_5d1b978761,grid,399,91.84536458333332,60.06826307222222,9311769.142857144,25984
2026-01-22 21:15:00,site_e726c7cce5,vo_5d1b978761,grid,51,12.865265624999997,2.5276987938368056,982626.7310599078,2960
2026-01-22 21:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,290,42.507421875000006,20.759761834835068,10211328,30336
2026-01-22 21:30:00,site_ad3433ffac,vo_5d1b978761,grid,159,16.929854166666672,11.110957899999999,3553941.0285714287,9596
2026-01-22 21:30:00,site_e726c7cce5,vo_5d1b978761,grid,97,12.001963975694444,2.3496597426215278,1885243.5760368665,6400
2026-01-22 21:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,357,26.016687500000003,12.739659046736117,12347225.600000001,35904
2026-01-22 21:45:00,site_ad3433ffac,vo_5d1b978761,grid,75,54.8620234375,34.54362393246528,1663183.0857142857,5064
2026-01-22 21:45:00,site_e726c7cce5,vo_5d1b978761,grid,12,13.657027343749998,2.5957868015624994,187236.20571428572,640
2026-01-22 21:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,200,104.05625954861111,48.6116571461545,6788544.000000002,19904
2026-01-22 22:00:00,site_ad3433ffac,vo_5d1b978761,grid,247,32.48694010416666,20.330615142881946,5460318.628571429,16380
2026-01-22 22:00:00,site_e726c7cce5,vo_5d1b978761,grid,2,0.49961935763888893,0.09792539409722223,23931.87096774194,64
2026-01-22 22:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,278,23.598467881944444,11.017037026111113,9773785.600000001,29248
2026-01-22 22:00:00,site_e726c7cce5,vo_ee3481101e,grid,171,4.026420572916666,0.7890119696180555,3043878.6005529948,9760
2026-01-22 22:15:00,site_ad3433ffac,vo_5d1b978761,grid,136,46.05805642361111,29.50695400746528,3219320.6857142863,10120
2026-01-22 22:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,257,33.444679687500006,15.794989572656247,8746111.999999998,27648
2026-01-22 22:30:00,site_ad3433ffac,vo_5d1b978761,grid,160,169.90822656249998,105.78270702708333,3583984.914285715,11444
2026-01-22 22:30:00,site_e726c7cce5,vo_5d1b978761,grid,61,146.7496328125,25.907960526388887,1011619.3327188941,3216
